DEPTID|UFID|END_DATE|title|SAL_ADMIN_PLAN|uri|remove|hr_title|START_DATE
34100102|26374020|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2002-07-01
29120000|06095040|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2008-03-21
19020000|44167920|NULL|Academic Support Services, Coordinator 1|TA12|||ACADEMIC SUPP SVCS, CRD 1|1980-03-10
29020000|18909231|NULL|Affiliate Professor|CTSY|||AFFL PROF|2013-01-24
28011200|00888000|NULL|Stores/Receiving Manager|TU2E|||STORES/RCV MGR|2008-08-21
17060100|51132990|NULL|Associate In|FA09|||ASO IN|2014-05-30
29200000|95195091|NULL|Associate Professor|FACM|||ASO PROF|2008-09-01
07700100|19410949|NULL|Maintenance Superintendant, Senior|TU2E|||MAINTENANCE SUPT, SR|2007-07-16
29290100|76421823|NULL|Program Director  and  Clinical Assistant Professor|FACM|||PRG DIR & CLIN AST PROF|2012-06-22
19140000|34301991|NULL|Assistant Professor|FA09|||AST PROF|2014-02-21
29170000|46111634|NULL|Assistant Professor|FACM|||AST PROF|2013-07-01
30010100|13818928|NULL|Administrative Services, Coordinator 3|TA12|||ADMINISTRATIVE SERVICES, CRD 3|2005-03-01
29190000|94201680|NULL|Joint Associate Professor|CTSY|||JNT ASO PROF|2004-06-18
30290000|67921256|NULL|Resident|HOUS|||RESIDENT|2013-07-01
19020000|15981999|NULL|Associate Professor|FA09|||ASO PROF|2014-08-16
32060000|54551889|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2000-01-01
16240000|95550780|NULL|Affiliate Professor|CTSY|||AFFL PROF|2004-06-18
30220000|98758297|NULL|Resident|HOUS|||RESIDENT|2010-07-01
16240100|58614584|NULL|Associate Professor|FA09|||ASO PROF|2004-08-16
60210000|21217953|NULL|Assistant Professor|FA12|||AST PROF|2010-12-22
60460000|00353691|NULL|Associate Professor|FA12|||ASO PROF|2004-12-01
60470000|52342300|NULL|Associate Professor|FA12|||ASO PROF|1993-12-03
16040100|13375300|NULL|Affiliate Professor|CTSY|||AFFL PROF|2006-06-26
29050101|49158096|NULL|Joint Assistant Professor|CTSY|||JNT AST PROF|2013-03-04
26030100|77830635|NULL|Assistant Professor|FA09|||AST PROF|2010-08-16
29680240|63504540|NULL|Information Technology Senior|TA12|||IT SR|2003-12-12
30010100|38191854|NULL|Academic Support Services, Coordinator 2|TA12|||ACADEMIC SUPP SVCS, CRD 2|2006-02-13
32060000|74032950|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2000-01-01
19070000|86105201|NULL|Associate Professor|FA09|||ASO PROF|2007-05-16
30050000|51158520|NULL|Resident|HOUS|||RESIDENT|2006-07-18
29200000|95195091|NULL|Associate Professor|FACM|||ASO PROF|2008-09-01
60090000|17714392|NULL|Assistant Professor|FA12|||AST PROF|2014-04-01
11060000|19481640|NULL|Research Programs/Services, Assistant Director 4|TA12|||RESEARCH PROGS/SVCS, AST DIR 4|2001-11-08
60460000|27349480|NULL|Adjunct Assistant Professor|OF12|||ADJ AST PROF|2008-05-15
02050000|10891973|NULL|Research Programs/Services, Director 6|TA12|||RESEARCH PROGS/SVCS, DIR 6|2006-06-01
28090000|76480250|NULL|Joint Professor|CTSY|||JNT PROF|2008-05-05
32060300|84813931|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2014-01-08
16600000|75011140|NULL|Affiliate Professor|CTSY|||AFFL PROF|2009-05-19
60260000|45689490|NULL|Distinguished Director  and  Associate Professor|CTSY|||DIST DIR & ASO PROF|2004-06-18
60090000|18320540|NULL|Assistant Professor|FA12|||AST PROF|2000-08-11
23020000|37296173|NULL|Director  and  Associate Professor|FA09|||DIR & ASO PROF|2014-08-16
32060000|49241510|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2000-01-01
29092500|45138484|NULL|Program Director  and  Clinical Assistant Professor|FACM|||PRG DIR & CLIN AST PROF|2012-12-21
13100000|66829872|NULL|Courtesy Assistant In|CTSY|||CO AST IN|2014-03-03
13500000|31309935|NULL|Public Functions, Coordinator 2|TA12|||PUBLIC FUNCTIONS, CRD 2|2012-05-07
29680240|31474620|NULL|Information Technology Senior|TA12|||IT SR|2008-08-28
34110103|10751130|NULL|Resident|HOUS|||RESIDENT|2013-07-01
60430000|13483961|NULL|Development/Alumni Affiliate, Coordinator 2|TA12|||DEVELOPMENT/ALUMNI AFF, CRD 2|2012-05-25
60180000|17188641|NULL|Research Scientist|FA12|||RES SCTST|2006-09-01
60460000|32070820|NULL|Affiliate Professor|CTSY|||AFFL PROF|1979-01-01
18180400|62488128|NULL|Instructor/PK Yonge|FA10|||INSTRUCTOR/PKY|2014-08-07
29260000|71168460|NULL|Joint Professor|CTSY|||JNT PROF|2004-06-18
34060100|39366973|NULL|Courtesy Clinical Associate Professor|CTSY|||CO CLIN ASO PROF|2006-01-20
63520100|89880940|NULL|Auto/Marine Equip Mechanic Supervisor|TU2E|||AUTO/MARINE EQUIP MECHANIC SPV|1989-06-23
34130000|27265981|NULL|Courtesy Clinical Associate Professor|CTSY|||CO CLIN ASO PROF|1987-07-24
29091200|56385030|NULL|Associate Professor|FACM|||ASO PROF|2004-06-18
14200700|36621180|NULL|Telecomm App Ana 3|TA12|||TELECOMM APP ANA 3|2000-09-15
29052001|97940495|NULL|Research Programs/Services, Assistant Director 4|TA12|||RESEARCH PROGS/SVCS, AST DIR 4|2011-08-30
34030000|99749116|NULL|Joint Assistant Professor|CTSY|||JNT AST PROF|2006-09-01
29050102|47935318|NULL|Resident|HOUS|||RESIDENT|2012-07-01
60230000|14623163|NULL|Assistant Professor|FA12|||AST PROF|2004-07-14
29050102|06083559|NULL|Resident|HOUS|||RESIDENT|2014-07-01
30050000|79510376|NULL|Program Director  and  Clinical Assistant Professor|FACM|||PRG DIR & CLIN AST PROF|2010-03-01
13020100|55546990|NULL|Associate Professor|FA09|||ASO PROF|1990-08-10
29140401|49224260|NULL|Resident|HOUS|||RESIDENT|2007-09-21
30220000|09912383|NULL|Resident|HOUS|||RESIDENT|2012-07-01
29090000|08444740|NULL|Affiliate Professor|CTSY|||AFFL PROF|2004-06-18
56010000|63143141|NULL|Information/Publications Services, Coordinator 1|TA12|||INFO/PUBLICATIONS SVCS, CRD 1|2010-04-23
11060100|16998442|NULL|Research Administrator 2|TA12|||RESEARCH ADM 2|2012-09-04
32060000|97570460|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2000-01-01
19050000|53993633|NULL|Associate Professor|FA09|||ASO PROF|2003-09-15
60732000|96569369|NULL|Assistant Professor|FA12|||AST PROF|2008-01-02
29290100|74384669|NULL|Resident|HOUS|||RESIDENT|2009-04-20
29091500|76929269|NULL|Resident|HOUS|||RESIDENT|2012-07-01
29150000|19956826|NULL|Resident|HOUS|||RESIDENT|2013-07-01
34130100|73542665|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2011-01-03
19050000|88388148|NULL|Affiliate Professor|CTSY|||AFFL PROF|2010-02-28
29092200|47137923|NULL|Courtesy Clinical Associate Professor|CTSY|||CO CLIN ASO PROF|2014-02-01
29140101|72227960|NULL|Medical/Healthh Administrative, Assistant Director 4|TA12|||MEDICAL/HLTH ADMIN, AST DIR 4|2006-03-27
29060000|14205681|NULL|Associate Professor|FA12|||ASO PROF|2011-01-03
19020000|57751647|NULL|Associate Professor|FA09|||ASO PROF|2006-09-15
29130000|80445680|NULL|Associate Professor|FACM|||ASO PROF|2004-06-18
29140000|42896701|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|1991-10-18
16720000|23315459|NULL|Assistant In|FA09|||AST IN|2010-08-16
32060300|56420990|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2013-11-21
29010400|83717010|NULL|Medical/Healthh Administrative, Assistant Director 4|TA12|||MEDICAL/HLTH ADMIN, AST DIR 4|1990-10-01
29030000|91476190|NULL|Joint Professor|CTSY|||JNT PROF|2004-06-18
64601000|48313191|NULL|Accounting, Coordinator 2|TA12|||ACCOUNTING, CRD 2|2014-04-02
04030100|56254959|NULL|Adjunct Assistant In|OF12|||ADJ AST IN|2014-08-01
60180000|46992890|NULL|Assistant Professor|CTSY|||AST PROF|2004-06-18
29210000|40747981|NULL|Courtesy Clinical Associate Professor|CTSY|||CO CLIN ASO PROF|2009-06-23
60790000|34775010|NULL|Associate Professor|FA12|||ASO PROF|1995-01-02
34080103|66350183|NULL|Resident|HOUS|||RESIDENT|2010-07-12
18050000|18335660|NULL|Associate Professor|FA09|||ASO PROF|2010-06-22
28090000|92414820|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2005-03-31
16900100|99191915|NULL|Adjunct Scientist|OF12|||ADJ SCTST|2014-04-07
32060000|42181160|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2000-01-01
11060100|84240991|NULL|Research Administrator 2|TA12|||RESEARCH ADM 2|2003-06-23
30070000|13408501|NULL|Courtesy Clinical Associate Professor|CTSY|||CO CLIN ASO PROF|1985-07-01
29091300|67339655|NULL|Program Director  and  Clinical Assistant Professor|FACM|||PRG DIR & CLIN AST PROF|2009-07-01
29240000|84808900|NULL|Affiliate Research Associate Professor|CTSY|||AFFL RES ASO PROF|2004-06-18
34060700|27220550|NULL|Courtesy Clinical Associate Professor|CTSY|||CO CLIN ASO PROF|2009-07-06
16010900|16948970|NULL|Administrative Services, Coordinator 3|TA12|||ADMINISTRATIVE SERVICES, CRD 3|2003-01-31
55010500|15990939|NULL|Museum Operations, Coordinator 2|TA12|||MUSEUM OPERATIONS, CRD 2|2012-11-14
18080000|76459420|NULL|Associate Professor|FA09|||ASO PROF|1993-08-13
30050000|24514064|NULL|Resident|HOUS|||RESIDENT|2009-07-01
60820000|94341989|NULL|Center Director  and  Professor|FA12|||CTR DIR & PROF|2014-02-01
29092200|43382364|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2014-01-01
29180500|49671946|NULL|Joint Assistant Professor|CTSY|||JNT AST PROF|2011-11-15
29160101|10705270|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2011-04-01
16900000|90263930|NULL|Assistant Professor|FA09|||AST PROF|2009-11-01
29160401|11154920|NULL|Program Director  and  Clinical Assistant Professor|FACM|||PRG DIR & CLIN AST PROF|2012-12-21
29080000|90165660|NULL|Associate Professor|FA12|||ASO PROF|2002-03-01
34100300|93055650|NULL|Associate Professor|FA12|||ASO PROF|1987-07-01
29190000|88319699|NULL|Statistical Research, Coordinator 4|TA12|||STATISTICAL RESEARCH, CRD 4|2009-01-01
30140000|36692220|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2011-11-01
19020000|89498560|NULL|Associate Professor|FA09|||ASO PROF|1984-08-10
02030000|63370560|NULL|Affiliate Visiting Professor|CTSY|||AFFL VIS PROF|2004-07-13
29091700|15008060|NULL|Associate In|FA12|||ASO IN|1980-07-07
17060100|45856740|NULL|Associate Professor|FA09|||ASO PROF|1993-08-13
30090000|93293629|NULL|Program Director  and  Clinical Assistant Professor|FACM|||PRG DIR & CLIN AST PROF|2008-12-26
26030100|96299826|NULL|Assistant Professor|FA09|||AST PROF|2009-01-01
60030000|66391495|NULL|Academic Support Services, Coordinator 2|TA12|||ACADEMIC SUPP SVCS, CRD 2|2010-10-05
60140000|03612880|NULL|Associate Professor|CTSY|||ASO PROF|2004-06-18
29091500|99602902|NULL|Resident|HOUS|||RESIDENT|2014-07-01
11060100|72308450|NULL|Research Administrator 2|TA12|||RESEARCH ADM 2|1989-08-23
02010203|83661900|NULL|Academic Support Services, Coordinator 1|TA12|||ACADEMIC SUPP SVCS, CRD 1|1999-08-20
60230000|62601350|NULL|Associate Professor|FA12|||ASO PROF|1998-10-01
29040100|53887080|NULL|Joint Professor|CTSY|||JNT PROF|2004-06-18
16480000|25991431|NULL|Assistant Professor|FA09|||AST PROF|2009-08-16
65010000|73312060|NULL|Research Administrator 2|TA12|||RESEARCH ADM 2|1990-07-18
17060100|11110624|NULL|Assistant Professor|FA09|||AST PROF|2010-08-16
19060000|96053350|NULL|Associate Professor|FA09|||ASO PROF|2001-08-10
12010000|41511514|NULL|Administrative Services, Coordinator 1|TA12|||ADMINISTRATIVE SERVICES, CRD 1|2009-01-05
29091600|81081050|NULL|Associate Professor|FACM|||ASO PROF|1988-07-01
16380000|29084480|NULL|Associate Professor|FA09|||ASO PROF|1990-08-10
36010000|57859700|NULL|Assistant Professor|FA12|||AST PROF|2011-11-01
29120000|12981305|NULL|Program Director  and  Clinical Assistant Professor|FACM|||PRG DIR & CLIN AST PROF|2011-09-02
29310100|59288590|NULL|Joint Assistant Professor|CTSY|||JNT AST PROF|2013-07-01
34100000|66398286|NULL|Joint Professor|CTSY|||JNT PROF|2004-06-18
29050100|24637910|NULL|Administrative Services, Coordinator 1|TA12|||ADMINISTRATIVE SERVICES, CRD 1|2013-12-02
16880000|11695559|NULL|Assistant Professor|FA09|||AST PROF|2014-08-16
29130000|36209881|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|1987-07-01
60190000|95437128|NULL|Assistant Professor|FA12|||AST PROF|2011-01-03
29160204|30790950|NULL|Program Director  and  Clinical Professor|FACM|||PRG DIR & CLIN PROF|2004-06-18
30050000|80743753|NULL|Resident|HOUS|||RESIDENT|2013-07-01
62010101|77176090|NULL|Academic Support Services, Assistant Director 4|TA12|||ACADEMIC SUPP SVCS, AST DIR 4|1995-10-12
29141500|82912771|NULL|Joint Professor|CTSY|||JNT PROF|2012-03-01
29020000|04869090|NULL|Joint Professor|CTSY|||JNT PROF|2004-06-18
34060300|39563161|NULL|Courtesy Clinical Associate Professor|CTSY|||CO CLIN ASO PROF|2011-03-21
29141600|63844939|NULL|Associate Professor|FACM|||ASO PROF|2012-02-13
30170000|67511584|NULL|Resident|HOUS|||RESIDENT|2012-07-01
60310000|26707580|NULL|Maintenance Supervisor|TU2E|||MAINTENANCE SPV|2001-11-02
19090000|69385186|NULL|Academic Support Services, Coordinator 2|TA12|||ACADEMIC SUPP SVCS, CRD 2|2011-06-26
29120000|77333950|NULL|Associate Professor|FACM|||ASO PROF|2004-06-18
57140100|82281330|NULL|Affiliate Professor|CTSY|||AFFL PROF|2004-06-18
57720000|24145168|NULL|Administrative Services, Coordinator 3|TA12|||ADMINISTRATIVE SERVICES, CRD 3|2011-07-05
32060300|14037632|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2014-02-28
29180500|72920310|NULL|Joint Assistant Professor|CTSY|||JNT AST PROF|2009-12-01
29040100|64243951|NULL|Resident|HOUS|||RESIDENT|2013-07-01
29150000|39889661|NULL|Adjunct Assistant Professor|OF12|||ADJ AST PROF|2013-07-06
29710100|38557681|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2014-03-01
60070000|97962953|NULL|Assistant In|FA12|||AST IN|2009-10-15
64801000|14328480|NULL|Accounting, Coordinator 2|TA12|||ACCOUNTING, CRD 2|2005-10-07
30090000|55855939|NULL|Resident|HOUS|||RESIDENT|2012-07-01
30050000|89404310|NULL|Resident|HOUS|||RESIDENT|2006-05-24
29092200|32796541|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2014-05-01
60910000|92476360|NULL|Education Media/Communicationsunic, Coordinator 2|TA12|||EDUC MEDIA/COMMUNIC, CRD 2|1999-06-28
17070100|32349600|NULL|Associate Professor|FA09|||ASO PROF|2000-08-11
11060200|45653950|NULL|Research Administrator 2|TA12|||RESEARCH ADM 2|2000-08-02
61010000|38000210|NULL|Administrative Assistant, Senior|US2E|||ADMINISTRATIVE AST, SR|1987-06-12
16860000|30575580|NULL|Associate Professor|FA09|||ASO PROF|1982-08-06
29040100|62689800|NULL|Associate Professor|FACM|||ASO PROF|2004-06-18
29160204|49570889|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2010-04-01
30130000|60984829|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2012-09-01
60090000|19287530|NULL|Associate Professor|FA12|||ASO PROF|1989-10-23
32060300|49969729|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2014-03-07
29090000|07503920|NULL|Joint Professor|CTSY|||JNT PROF|2008-06-01
29080100|17208241|NULL|Adjunct Assistant Professor|OF12|||ADJ AST PROF|2013-05-16
34060600|14248129|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2012-08-31
29050102|99245947|NULL|Resident|HOUS|||RESIDENT|2012-07-01
29091500|13516247|NULL|Resident|HOUS|||RESIDENT|2012-07-01
56021300|75218800|NULL|Museum Operations, Coordinator 2|TA12|||MUSEUM OPERATIONS, CRD 2|2004-08-13
29051000|99213169|NULL|Associate Professor|FACM|||ASO PROF|2005-01-09
29160602|08411620|NULL|Program Director  and  Clinical Assistant Professor|FACM|||PRG DIR & CLIN AST PROF|2007-07-13
29710100|41828221|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2000-01-01
29051402|96763670|NULL|Associate Professor|FACM|||ASO PROF|2000-07-01
18180500|50449329|NULL|Instructor/PK Yonge|FA10|||INSTRUCTOR/PKY|2008-08-11
29290100|80823340|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2004-06-18
29050900|13179400|NULL|Joint Associate Professor|CTSY|||JNT ASO PROF|2011-04-15
29080100|38517806|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2007-10-01
29130000|50093820|NULL|Chief  and  Associate Professor|FACM|||CHIEF & ASO PROF|1990-01-05
29100000|74970540|NULL|Joint Assistant Professor|CTSY|||JNT AST PROF|2004-06-18
34070103|03921964|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2006-05-01
30180000|63193997|NULL|Joint Assistant Professor|CTSY|||JNT AST PROF|2013-10-01
29141700|61680143|NULL|Adjunct Clinical Postdoctoral Associate|CPFI|||ADJ CLIN POSTDOC ASO|2010-07-01
29141003|14353582|NULL|Assistant Professor|FACM|||AST PROF|2013-08-01
55030100|10018190|NULL|Library Associate 2|TU2E|||LIBRARY ASSOCIATE 2|1997-09-07
60210000|16380300|NULL|Academic Support Services, Coordinator 1|TA12|||ACADEMIC SUPP SVCS, CRD 1|2002-10-04
26030100|17050390|NULL|Associate Professor|FA09|||ASO PROF|2010-08-01
32060000|88739870|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2004-06-18
29051000|91248521|NULL|Joint Assistant Professor|CTSY|||JNT AST PROF|2006-07-01
29050102|06673096|NULL|Resident|HOUS|||RESIDENT|2012-07-01
60030000|93839133|NULL|Academic Support Services, Coordinator 2|TA12|||ACADEMIC SUPP SVCS, CRD 2|2013-06-28
11900000|21396340|NULL|Information Technology Senior|TA12|||IT SR|2005-05-16
29040100|41944560|NULL|Joint Assistant Professor|CTSY|||JNT AST PROF|2012-04-26
56030000|16834640|NULL|Museum Operations, Coordinator 2|TA12|||MUSEUM OPERATIONS, CRD 2|2011-09-02
52010000|77325140|NULL|Associate Professor|OF12|||ASO PROF|2004-07-02
23100000|52942860|NULL|Academic Support Services, Coordinator 1|TA12|||ACADEMIC SUPP SVCS, CRD 1|2010-10-04
60451000|59074300|NULL|Accounting, Coordinator 2|TA12|||ACCOUNTING, CRD 2|1999-03-19
57140100|10095880|NULL|Joint Associate Professor|CTSY|||JNT ASO PROF|2004-06-18
16400000|57599010|NULL|Affiliate Professor|CTSY|||AFFL PROF|2004-06-18
03020000|56593501|NULL|Admissions, Coordinator 2|TA12|||ADMISSIONS, CRD 2|2014-06-20
30050000|53663589|NULL|Resident|HOUS|||RESIDENT|2013-07-01
23030000|66016373|NULL|Assistant Professor|FA09|||AST PROF|2014-08-16
29710100|59869923|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2014-01-01
29070100|94463277|NULL|Adjunct Clinical Postdoctoral Associate|CPFI|||ADJ CLIN POSTDOC ASO|2013-07-01
60190000|54144300|NULL|Assistant Professor|CTSY|||AST PROF|2004-06-18
01020000|15018920|NULL|Auditor, Senior 4|TA12|||AUDITOR, SR 4|2008-10-31
29140401|15018961|NULL|Resident|HOUS|||RESIDENT|2014-07-01
34060100|14864966|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2009-03-06
34170400|17005730|NULL|Adjunct Associate Professor|OF12|||ADJ ASO PROF|2006-05-05
29150000|61985512|NULL|Resident|HOUS|||RESIDENT|2012-07-01
29090000|58000920|NULL|Joint Associate Professor|CTSY|||JNT ASO PROF|2006-07-01
60730000|68172530|NULL|Center Director  and  Professor|FA12|||CTR DIR & PROF|1987-07-01
29050102|13757653|NULL|Resident|HOUS|||RESIDENT|2010-06-08
30150000|90276958|NULL|Adjunct Clinical Postdoctoral Associate|CPFI|||ADJ CLIN POSTDOC ASO|2013-09-01
29130000|65810221|NULL|Resident|HOUS|||RESIDENT|2012-07-01
15020000|64330820|NULL|Associate Professor|FA09|||ASO PROF|1997-08-08
16200000|78084990|NULL|Associate Professor|FA09|||ASO PROF|2000-08-11
29040100|69918981|NULL|Resident|HOUS|||RESIDENT|2013-07-01
29160700|99810360|NULL|Joint Assistant Professor|CTSY|||JNT AST PROF|2010-05-01
34110101|94878050|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2008-07-01
28090000|19898540|NULL|Joint Assistant Professor|CTSY|||JNT AST PROF|2004-06-18
22010000|98269950|NULL|Executive Assistant 4|TA12|||EXECUTIVE AST 4|1992-10-01
29120000|44683689|NULL|Courtesy Clinical Assistant Professor|CTSY|||CO CLIN AST PROF|2010-03-01
16200000|39501849|NULL|Associate Professor|FA09|||ASO PROF|2014-08-16
02010500|61912080|NULL|Administrative Assistant, Senior|TU2E|||ADMINISTRATIVE AST, SR|1998-05-04
16660000|06591257|NULL|Affiliate Professor|CTSY|||AFFL PROF|2009-11-01
57140100|87361270|NULL|Joint Professor|CTSY|||JNT PROF|2004-06-18
11600105|62910110|NULL|Associate In|FA12|||ASO IN|1979-08-27
29130000|83174304|NULL|Courtesy Clinical Associate Professor|CTSY|||CO CLIN ASO PROF|2008-09-01
29170000|99784402|NULL|Resident|HOUS|||RESIDENT|2012-06-18
29070100|30341430|NULL|Chief  and  Clinical Associate Professor|FACM|||CHIEF & CLIN ASO PROF|1994-08-15
36020000|13799053|NULL|Associate Professor|FA12|||ASO PROF|2007-08-31
70010000|44004410|NULL|Facilities Planning, Director|TA12|||FACILITIES PLANNING, DIRECTOR|2001-11-26
29170000|37021280|NULL|Joint Assistant Professor|CTSY|||JNT AST PROF|2014-06-06
60850000|10199666|NULL|Research Assistant Scientist|FA12|||RES AST SCTST|2004-08-23
15010000|01494080|NULL|Assistant Dean  and  Lecturer|FA12|||AST DEAN & LECTURER|1998-03-09
29051000|11943541|NULL|Joint Professor|CTSY|||JNT PROF|2011-12-01
29050102|62042076|NULL|Resident|HOUS|||RESIDENT|2013-07-01
29020000|09852167|NULL|Joint Assistant Professor|CTSY|||JNT AST PROF|2010-12-10
