DEPTID|UFID|JOBCODE|SAL_ADMIN_PLAN|START_DATE|END_DATE|JOBCODE_DESCRIPTION|HR_POSITION
19050000|50118383|738|CTSY|2013-11-11|NULL|CO ASO PROF|1
16240100|94551964|540|GA12|2008-08-16|NULL|GRADUATE AST-R|1
16940100|33735730|533|FA09|1998-10-26|NULL|SR LECTURER|1
60090000|56114925|540|GA12|2013-08-16|NULL|GRADUATE AST-R|1
29092500|43310254|791|FACM|2014-08-01|NULL|CLIN AST PROF|1
07701200|53649546|1482|STAS|2014-05-23|NULL|STU AST- CLERICAL & ADMIN|1
60150000|38111858|540|GA12|2013-08-16|NULL|GRADUATE AST-R|1
17060200|17744330|1482|STAS|2012-08-31|NULL|STU AST- CLERICAL & ADMIN|1
29091800|57300720|954|TU2E|2006-04-17|NULL|REGISTERED NURSE SPEC|1
60060000|50402850|518|FA12|1985-08-14|NULL|PROF|1
19020000|66671010|540|GA12|2012-01-01|NULL|GRADUATE AST-R|1
07700900|26786410|1064|US2N|2001-02-02|NULL|CUSTODIAL WORKER|1
29070100|90017851|791|FACM|2013-09-01|NULL|CLIN AST PROF|1
16360100|77614000|518|FA09|1982-08-06|NULL|PROF|1
16740000|02216570|134|CTSY|2004-06-18|NULL|AFFL ASO PROF|1
23030000|14355797|1482|FWSP|2010-09-03|NULL|STU AST- CLERICAL & ADMIN|1
67010000|32105113|1482|STAS|2011-09-14|NULL|STU AST- CLERICAL & ADMIN|1
29030101|69398696|540|GA12|2010-08-16|NULL|GRADUATE AST-R|1
29040200|64570629|1480|OPSN|2010-08-18|NULL|OPS HOURLY SECRETARY/CLERICAL|1
33060000|07510400|134|CTSY|2011-02-11|NULL|AFFL ASO PROF|1
60070000|48450133|540|GA12|2013-06-17|NULL|GRADUATE AST-R|1
32060300|45433381|144|CTSY|2008-06-02|NULL|AFFL CLIN AST PROF|1
03020000|91339597|798|TU2N|2013-07-26|NULL|CLERK, SR|1
29050400|51839550|201|FACM|1987-01-05|NULL|RES ASO PROF|1
17220500|66118915|1482|STAS|2014-08-22|NULL|STU AST- CLERICAL & ADMIN|1
17200300|35424530|1414|TA12|2008-05-05|NULL|ACADEMIC SUPP SVCS, CRD 4|1
30090000|31883401|1336|TA12|2013-09-06|NULL|CLINICAL PROGRAMS, CRD 4|1
19050000|53619994|540|GA12|2010-08-16|NULL|GRADUATE AST-R|1
07110000|56118949|1064|TU2N|2003-12-01|NULL|CUSTODIAL WORKER|1
17030100|72914150|1482|STAS|2011-09-16|NULL|STU AST- CLERICAL & ADMIN|1
67010000|14447461|1482|STAS|2014-08-05|NULL|STU AST- CLERICAL & ADMIN|1
33080000|21395441|540|GA12|2012-08-16|NULL|GRADUATE AST-R|1
29091200|71358040|318|FACM|1979-07-01|NULL|PRG DIR & PROF|1
30160000|86931330|772|FACM|2009-08-07|NULL|AST PRG DIR & CLIN AST PROF|1
19090100|44597451|540|GA12|2013-02-21|NULL|GRADUATE AST-R|1
26030100|58695062|540|GA09|2010-08-16|NULL|GRADUATE AST-R|1
05370000|61351965|1482|STAS|2012-09-10|NULL|STU AST- CLERICAL & ADMIN|1
30160000|18841470|791|FACM|1993-02-01|NULL|CLIN AST PROF|1
16060000|10562940|734|CTSY|2000-01-01|NULL|CO PROF|1
48032000|48925470|1783|TA12|2001-02-01|NULL|LIBRARY DEV & SVCS, CRD 4|1
29160403|24149309|791|FACM|2013-09-01|NULL|CLIN AST PROF|1
29010801|21383504|540|GA12|2014-08-16|NULL|GRADUATE AST-R|1
47150000|63104645|1505|ISCR|2012-02-17|NULL|NRA ROYALTY RECIPIENT|1
47150000|63994371|1505|ISCR|2008-02-11|NULL|NRA ROYALTY RECIPIENT|1
29050600|55191499|144|CTSY|2014-01-01|NULL|AFFL CLIN AST PROF|1
29140101|01132307|870|TU2E|2006-07-31|NULL|GRANTS SPECIALIST, SR|1
29050600|91562724|144|CTSY|2014-01-01|NULL|AFFL CLIN AST PROF|1
60180000|24744176|540|GA12|2012-08-22|NULL|GRADUATE AST-R|1
17030100|17400931|1482|STAS|2011-08-03|NULL|STU AST- CLERICAL & ADMIN|1
29040100|06949258|518|FACM|2007-07-01|NULL|PROF|1
29091100|42352540|518|FACM|1976-07-01|NULL|PROF|1
30170000|36913680|214|FACM|2005-09-01|NULL|ACT CHAIR & CLIN AST PROF|1
60450000|30396359|243|FA12|2013-11-22|NULL|PRG EXT AGENT I|1
32060300|86765653|144|CTSY|2012-08-16|NULL|AFFL CLIN AST PROF|1
03030000|11286870|1191|TA12|1988-01-04|NULL|UNIV REGISTRAR, ASSOCIATE 5|1
34160300|26533131|540|GA12|2010-08-16|NULL|GRADUATE AST-R|1
19340000|18292306|540|GA12|2010-07-02|NULL|GRADUATE AST-R|1
19070000|91381521|540|GA12|2011-05-18|NULL|GRADUATE AST-R|1
04080100|13118771|1482|STAS|2012-08-17|NULL|STU AST- CLERICAL & ADMIN|1
07240100|88674891|1482|STAS|2014-06-05|NULL|STU AST- CLERICAL & ADMIN|1
32060300|76701309|144|CTSY|2008-04-29|NULL|AFFL CLIN AST PROF|1
11700000|68443300|1436|TA12|1997-08-01|NULL|RESEARCH PROGS/SVCS, CRD 2|1
29180100|24313470|1424|TA12|2004-01-05|NULL|MEDICAL/HLTH ADMIN, AST DIR 3|1
29290100|29644660|791|FACM|2008-07-01|NULL|CLIN AST PROF|1
29050600|62164390|791|FACM|2012-08-12|NULL|CLIN AST PROF|1
32060300|29549529|144|CTSY|2012-08-29|NULL|AFFL CLIN AST PROF|1
23010100|01351249|1482|STAS|2014-05-13|NULL|STU AST- CLERICAL & ADMIN|1
62060200|54539840|1597|TA12|2008-05-27|NULL|CHILD DEVEL CTR, ASOC DIR 4|1
29080100|42121070|540|GA12|2008-08-15|NULL|GRADUATE AST-R|1
57140100|18366290|134|CTSY|2004-06-18|NULL|AFFL ASO PROF|1
19070000|12817526|738|CTSY|2014-08-15|NULL|CO ASO PROF|1
29290000|78392171|1336|TA12|2013-01-11|NULL|CLINICAL PROGRAMS, CRD 4|1
29091700|17317210|954|US2E|1986-03-14|NULL|REGISTERED NURSE SPEC|1
16400100|21575562|540|GA12|2014-08-16|NULL|GRADUATE AST-R|1
56021200|61078671|540|GA09|2012-08-16|NULL|GRADUATE AST-R|1
30090000|84911398|791|FACM|2014-07-01|NULL|CLIN AST PROF|1
07240200|47561379|798|TU2N|2005-11-01|NULL|CLERK, SR|1
60460000|99578119|734|CTSY|2006-07-03|NULL|CO PROF|1
04040000|82899918|1482|STAS|2013-08-21|NULL|STU AST- CLERICAL & ADMIN|1
60354052|49070865|333|FA12|2005-08-01|NULL|CTY EXT DIR & EXT AGENT IV|1
03030000|69841141|1316|TA12|2006-09-07|NULL|ADMISSIONS/REGISTRATION, CRD 3|1
60460000|39154921|738|CTSY|2009-03-02|NULL|CO ASO PROF|1
19030000|17651301|540|GA12|2012-08-16|NULL|GRADUATE AST-R|1
04010200|41233904|1482|FWSP|2013-01-02|NULL|STU AST- CLERICAL & ADMIN|1
60354029|42905820|437|FA12|2001-04-27|NULL|EXT AGENT II|1
32060300|50156240|144|CTSY|2007-10-26|NULL|AFFL CLIN AST PROF|1
63400200|78966010|1064|US2N|1979-10-24|NULL|CUSTODIAL WORKER|1
29010100|82330371|1482|STAS|2013-06-17|NULL|STU AST- CLERICAL & ADMIN|1
29180600|83688807|791|FACM|2011-04-15|NULL|CLIN AST PROF|1
29080100|26094230|943|TU2E|2005-07-21|NULL|CHEMIST, SR|1
16900000|89167530|84|CTSY|2004-06-18|NULL|JNT CURATOR|1
16120100|07398881|540|GA12|2010-08-16|NULL|GRADUATE AST-R|1
33160000|58611287|738|CTSY|2011-04-04|NULL|CO ASO PROF|1
60450000|55763760|1480|OPSN|2014-05-29|NULL|OPS HOURLY SECRETARY/CLERICAL|1
11300000|29739556|1480|OPSN|2014-07-16|NULL|OPS HOURLY SECRETARY/CLERICAL|1
29092100|07929930|518|FA12|2000-01-01|NULL|PROF|1
13010400|52693170|744|CTSY|2012-02-17|NULL|CO LECTURER|1
14340000|49264550|1852|TA12|1998-07-06|NULL|IT Associate Director|1
16060000|36636381|540|GA09|2012-08-16|NULL|GRADUATE AST-R|1
60170000|54360960|134|CTSY|2004-06-18|NULL|AFFL ASO PROF|1
29040100|11914331|1480|OPSN|2014-05-23|NULL|OPS HOURLY SECRETARY/CLERICAL|1
19020000|94151100|518|FA09|1999-04-25|NULL|PROF|1
50010000|03157919|1480|OPSN|2014-08-21|NULL|OPS HOURLY SECRETARY/CLERICAL|1
60170000|54718450|115|CTSY|2004-06-18|NULL|AFFL AST IN|1
29090900|48968663|954|TU2E|2012-11-16|NULL|REGISTERED NURSE SPEC|1
29051300|65901510|203|FA12|2003-05-02|NULL|RES AST PROF|1
30090000|91391824|1480|OPSN|2014-07-25|NULL|OPS HOURLY SECRETARY/CLERICAL|1
19090000|22779320|518|FA09|1990-12-28|NULL|PROF|1
14330000|41862521|1852|TA12|2003-10-24|NULL|IT Associate Director|1
16140000|01343071|540|GA09|2012-08-16|NULL|GRADUATE AST-R|1
32060300|64728470|144|CTSY|2005-12-02|NULL|AFFL CLIN AST PROF|1
04010200|16399281|1482|FWSP|2012-01-23|NULL|STU AST- CLERICAL & ADMIN|1
29160205|36564168|791|FACM|2014-07-01|NULL|CLIN AST PROF|1
16122400|56664010|734|CTSY|2000-01-01|NULL|CO PROF|1
28011400|11636571|540|GA12|2010-08-16|NULL|GRADUATE AST-R|1
32060300|67664230|144|CTSY|2012-02-24|NULL|AFFL CLIN AST PROF|1
67010000|62632985|1482|STAS|2013-01-28|NULL|STU AST- CLERICAL & ADMIN|1
60140000|68582790|518|FA12|1990-09-01|NULL|PROF|1
05280000|17128128|1064|TU2N|2011-01-13|NULL|CUSTODIAL WORKER|1
07700100|68159379|1482|STAS|2014-08-18|NULL|STU AST- CLERICAL & ADMIN|1
60736000|31816630|837|TU2E|2000-07-17|NULL|ACCOUNTANT, SR|1
34160100|31827684|839|TU2N|2011-10-24|NULL|FINANCIAL ASSISTANCE COUNS|1
14340400|92676808|1736|TU2N|2011-12-12|NULL|NETWORK TECHNICIAN 1|1
29051000|86677530|791|FACM|2012-12-21|NULL|CLIN AST PROF|1
29160406|87101410|791|FACM|2008-07-01|NULL|CLIN AST PROF|1
30290200|19801491|791|FACM|2003-07-01|NULL|CLIN AST PROF|1
32060300|21789720|144|CTSY|2011-09-28|NULL|AFFL CLIN AST PROF|1
19220200|60089166|540|GA12|2009-09-02|NULL|GRADUATE AST-R|1
60470000|14632381|734|CTSY|1987-03-30|NULL|CO PROF|1
32060300|65115901|144|CTSY|2006-08-18|NULL|AFFL CLIN AST PROF|1
29130400|95639377|791|FACM|2011-07-01|NULL|CLIN AST PROF|1
50010000|13651151|1482|STAS|2014-06-18|NULL|STU AST- CLERICAL & ADMIN|1
29170000|86609108|540|GA12|2010-08-16|NULL|GRADUATE AST-R|1
35040200|21436290|963|TU2N|2005-05-11|NULL|HEALTH SUPPORT TECH, SR|1
30120000|60886740|791|FACM|2010-07-01|NULL|CLIN AST PROF|1
60460000|03397860|518|FA12|1997-12-31|NULL|PROF|1
32060300|49871418|144|CTSY|2009-01-26|NULL|AFFL CLIN AST PROF|1
67010000|31311125|1482|STAS|2013-08-01|NULL|STU AST- CLERICAL & ADMIN|1
19050000|29623957|540|GA12|2009-08-16|NULL|GRADUATE AST-R|1
60090000|93464611|540|GA12|2012-08-16|NULL|GRADUATE AST-R|1
29091200|52376240|791|FACM|2010-08-01|NULL|CLIN AST PROF|1
19090000|69817565|540|GA12|2010-08-16|NULL|GRADUATE AST-R|1
29200000|63342826|144|CTSY|2007-07-01|NULL|AFFL CLIN AST PROF|1
60732000|14913488|540|GA12|2009-01-10|NULL|GRADUATE AST-R|1
32060300|55253030|144|CTSY|2008-01-15|NULL|AFFL CLIN AST PROF|1
13100100|14470790|744|CTSY|2000-01-01|NULL|CO LECTURER|1
19060100|29613974|540|GA12|2012-08-16|NULL|GRADUATE AST-R|1
21030000|78273535|1459|TA12|2011-08-19|NULL|PURCHASING, CRD 2|1
32060300|56033182|144|CTSY|2009-09-01|NULL|AFFL CLIN AST PROF|1
55010100|08294923|1482|FWSP|2013-11-14|NULL|STU AST- CLERICAL & ADMIN|1
29170000|38213760|134|CTSY|2005-07-01|NULL|AFFL ASO PROF|1
32060300|23796911|144|CTSY|2011-06-01|NULL|AFFL CLIN AST PROF|1
11300000|43285675|1436|TA12|2014-05-09|NULL|RESEARCH PROGS/SVCS, CRD 2|1
29120000|10179139|1480|OPSN|2014-03-14|NULL|OPS HOURLY SECRETARY/CLERICAL|1
60320000|09909880|134|CTSY|2004-06-18|NULL|AFFL ASO PROF|1
60090000|94168190|943|TU2E|1998-02-04|NULL|CHEMIST, SR|1
29150000|37529130|791|FACM|2014-08-04|NULL|CLIN AST PROF|1
60060000|44479880|734|CTSY|2004-08-16|NULL|CO PROF|1
29040100|95610330|734|CTSY|2009-02-01|NULL|CO PROF|1
33070000|96646953|540|GA12|2012-08-16|NULL|GRADUATE AST-R|1
67010000|63645361|1482|STAS|2011-08-24|NULL|STU AST- CLERICAL & ADMIN|1
60090000|06390990|734|CTSY|2006-09-01|NULL|CO PROF|1
29290100|99158405|1482|STAS|2014-04-04|NULL|STU AST- CLERICAL & ADMIN|1
32060300|64696569|144|CTSY|2013-01-17|NULL|AFFL CLIN AST PROF|1
32010000|50213550|1480|OPSN|2010-07-01|NULL|OPS HOURLY SECRETARY/CLERICAL|1
60754200|19632280|540|GA12|2011-08-19|NULL|GRADUATE AST-R|1
62060200|93361530|1601|TU2N|2011-06-30|NULL|CHILD DEVELOPMENT TEAM TEACHER|1
05110000|41180884|1482|STAS|2012-08-24|NULL|STU AST- CLERICAL & ADMIN|1
13020100|43131864|540|GA09|2011-08-31|NULL|GRADUATE AST-R|1
16360100|37961469|540|GA12|2008-08-16|NULL|GRADUATE AST-R|1
60733000|31461909|540|GA12|2011-01-01|NULL|GRADUATE AST-R|1
32060000|44818931|518|FA12|2009-03-01|NULL|PROF|1
29160204|81691781|791|FACM|2013-07-01|NULL|CLIN AST PROF|1
29051402|83771146|1480|OPSN|2013-04-26|NULL|OPS HOURLY SECRETARY/CLERICAL|1
60233000|99251148|540|GA12|2011-08-16|NULL|GRADUATE AST-R|1
16010900|95922170|1806|TU2N|1993-09-24|NULL|BUSINESS ADMIN SPECIALIST II|1
05190000|96031055|1482|STAS|2014-05-16|NULL|STU AST- CLERICAL & ADMIN|1
29020100|65129049|540|GA12|2012-08-16|NULL|GRADUATE AST-R|1
30160000|25619420|791|FACM|1994-07-01|NULL|CLIN AST PROF|1
30140000|38595901|518|FACM|2004-06-18|NULL|PROF|1
67010000|17086101|1482|STAS|2012-09-26|NULL|STU AST- CLERICAL & ADMIN|1
16420000|36521380|518|FA09|2002-08-09|NULL|PROF|1
16120100|80631067|1480|OPSN|2010-04-01|NULL|OPS HOURLY SECRETARY/CLERICAL|1
32060300|68998696|144|CTSY|2010-01-07|NULL|AFFL CLIN AST PROF|1
60352100|38699490|437|FA12|2000-01-01|NULL|EXT AGENT II|1
19020000|40198541|540|GA12|2010-08-13|NULL|GRADUATE AST-R|1
06040000|91069361|1506|ISCR|2013-09-20|NULL|NRA SCHOLARSHIP RECIPIENT|1
67010000|61730118|1482|STAS|2007-09-12|NULL|STU AST- CLERICAL & ADMIN|1
29040100|13179860|791|FACM|2006-09-01|NULL|CLIN AST PROF|1
29051402|47611500|958|TU2E|2007-06-11|NULL|REGISTERED NURSE, SR SPEC|1
04050000|01164188|1482|STAS|2012-11-09|NULL|STU AST- CLERICAL & ADMIN|1
30160000|29218033|791|FACM|2011-07-01|NULL|CLIN AST PROF|1
32060000|91830560|791|FA12|2010-04-12|NULL|CLIN AST PROF|1
14800000|18395949|1852|TA12|2005-11-01|NULL|IT Associate Director|1
29030101|49917869|540|GA12|2011-07-11|NULL|GRADUATE AST-R|1
29170000|93805983|791|FACM|2013-09-01|NULL|CLIN AST PROF|1
60354025|16583860|579|FA12|1995-08-25|NULL|ACT CTY EXT DIR &EXT AGENT III|1
11020000|89011145|392|FA12|2005-03-21|NULL|AST VICE PRESIDENT & LECTURER|1
60090000|32220850|518|FA12|2001-03-01|NULL|PROF|1
32030000|91031851|734|CTSY|2012-10-13|NULL|CO PROF|1
33070100|46730041|734|CTSY|1992-08-15|NULL|CO PROF|1
19060100|16942121|734|CTSY|2012-08-28|NULL|CO PROF|1
32060300|80107494|144|CTSY|2010-06-08|NULL|AFFL CLIN AST PROF|1
04050000|51561450|1482|STAS|2009-09-14|NULL|STU AST- CLERICAL & ADMIN|1
29050300|23534670|791|FACM|2014-07-13|NULL|CLIN AST PROF|1
29130000|08348570|791|FACM|2012-07-01|NULL|CLIN AST PROF|1
29170000|42189398|791|FACM|2012-09-17|NULL|CLIN AST PROF|1
18250000|11335421|540|GA09|2012-08-16|NULL|GRADUATE AST-R|1
29180100|63290630|522|FA12|1982-08-06|NULL|ASO SCTST|1
67010000|55753551|1482|STAS|2013-01-28|NULL|STU AST- CLERICAL & ADMIN|1
06040000|96891234|1506|ISCR|2012-10-12|NULL|NRA SCHOLARSHIP RECIPIENT|1
14330200|23264020|847|US2N|1988-04-28|NULL|TELECOMMUNICATIONS SPEC|1
29011500|01331741|1480|OPSN|2014-01-28|NULL|OPS HOURLY SECRETARY/CLERICAL|1
29020100|15371448|518|FA12|2009-11-17|NULL|PROF|1
04030000|59810800|734|CTSY|1967-01-01|NULL|CO PROF|1
24010300|06743540|533|FA09|1999-08-10|NULL|SR LECTURER|1
60060000|60217880|734|CTSY|2000-01-01|NULL|CO PROF|1
56021300|84122800|507|FA12|1981-07-01|NULL|CURATOR|1
02040000|17816138|1482|STAS|2012-09-04|NULL|STU AST- CLERICAL & ADMIN|1
03030000|63117335|1482|FWSP|2014-06-30|NULL|STU AST- CLERICAL & ADMIN|1
32060300|44940500|144|CTSY|2012-03-08|NULL|AFFL CLIN AST PROF|1
52030000|58359620|798|TU2N|2000-03-17|NULL|CLERK, SR|1
60140000|38369941|738|CTSY|1985-11-01|NULL|CO ASO PROF|1
29050300|80901961|540|GA12|2008-08-15|NULL|GRADUATE AST-R|1
11800000|41661409|1087|TU2N|2013-05-21|NULL|LABORATORY ANIMAL TECH, AST|1
67010000|89623184|1482|STAS|2013-01-28|NULL|STU AST- CLERICAL & ADMIN|1
60140000|39184096|540|GA12|2007-07-20|NULL|GRADUATE AST-R|1
16040100|27695610|518|FA09|2000-08-11|NULL|PROF|1
29130000|10117870|791|FACM|1998-05-11|NULL|CLIN AST PROF|1
30090000|56516697|791|FACM|2008-08-15|NULL|CLIN AST PROF|1
06040000|34214824|1506|ISCR|2011-10-07|NULL|NRA SCHOLARSHIP RECIPIENT|1
14200300|42919460|1825|TU2N|2013-05-10|NULL|DOCUMENTATION SPECIALIST|1
17030100|95096994|1482|STAS|2012-11-05|NULL|STU AST- CLERICAL & ADMIN|1
60330000|29104921|1480|OPSN|2013-05-13|NULL|OPS HOURLY SECRETARY/CLERICAL|1
60460000|12598110|518|FA12|1984-12-04|NULL|PROF|1
11600100|64685445|1480|OPSN|2012-04-30|NULL|OPS HOURLY SECRETARY/CLERICAL|1
29160402|17711328|791|FACM|2008-07-01|NULL|CLIN AST PROF|1
19340100|96918381|540|GA12|2010-08-16|NULL|GRADUATE AST-R|1
19090000|50884838|1518|OF12|2012-05-15|NULL|ADJ RES PROF|1
29160700|25311580|791|FACM|2004-06-18|NULL|CLIN AST PROF|1
30090000|44490857|791|FACM|2011-07-18|NULL|CLIN AST PROF|1
34060700|43595650|318|FA12|1991-08-26|NULL|PRG DIR & PROF|1
32060300|15433820|144|CTSY|2005-11-22|NULL|AFFL CLIN AST PROF|1
60760000|11379930|246|FA12|1989-06-01|NULL|ASO CTR DIR & PROF|1
29050600|69920321|144|CTSY|2014-01-01|NULL|AFFL CLIN AST PROF|1
60740000|33081606|522|FA12|2004-01-02|NULL|ASO SCTST|1
34030000|89777790|203|FA12|2008-08-16|NULL|RES AST PROF|1
19020000|79495124|540|GA12|2014-05-16|NULL|GRADUATE AST-R|1
50010000|91491025|1482|STAS|2014-05-05|NULL|STU AST- CLERICAL & ADMIN|1
29080100|11031150|540|GA12|2013-08-16|NULL|GRADUATE AST-R|1
26030100|11953851|540|GA12|2014-08-16|NULL|GRADUATE AST-R|1
29190000|81916179|744|CTSY|2013-06-14|NULL|CO LECTURER|1
47150000|74888111|1505|ISCR|2008-02-22|NULL|NRA ROYALTY RECIPIENT|1
60180000|13850923|540|GA12|2007-12-12|NULL|GRADUATE AST-R|1
26030100|99494909|540|GA09|2012-01-01|NULL|GRADUATE AST-R|1
60170000|09687000|134|CTSY|2006-04-20|NULL|AFFL ASO PROF|1
29050700|39014024|791|FACM|2012-12-21|NULL|CLIN AST PROF|1
05100000|48893490|1482|STAS|2013-03-15|NULL|STU AST- CLERICAL & ADMIN|1
07700100|30173915|1482|STAS|2013-10-07|NULL|STU AST- CLERICAL & ADMIN|1
29160205|14213134|791|FACM|2014-07-01|NULL|CLIN AST PROF|1
72010000|30151931|1480|OPSN|2014-03-28|NULL|OPS HOURLY SECRETARY/CLERICAL|1
20010000|37843653|1482|STAS|2013-08-22|NULL|STU AST- CLERICAL & ADMIN|1
19080000|06912310|134|CTSY|2004-06-18|NULL|AFFL ASO PROF|1
29141900|99391934|1436|TA12|2011-09-28|NULL|RESEARCH PROGS/SVCS, CRD 2|1
07390100|78692197|1064|TU2N|2010-09-07|NULL|CUSTODIAL WORKER|1
56021300|94791836|540|GA12|2014-01-01|NULL|GRADUATE AST-R|1
16940100|17889161|540|GA09|2012-08-16|NULL|GRADUATE AST-R|1
29141600|13173623|791|FACM|2012-09-07|NULL|CLIN AST PROF|1
29050900|32929059|203|FACM|2014-07-01|NULL|RES AST PROF|1
34170400|65024130|518|FA12|1984-06-18|NULL|PROF|1
16660000|86476370|134|CTSY|2009-01-01|NULL|AFFL ASO PROF|1
29051000|26763517|791|FACM|2009-08-10|NULL|CLIN AST PROF|1
32060300|02681281|144|CTSY|2011-05-18|NULL|AFFL CLIN AST PROF|1
47150000|18590947|1505|ISCR|2013-03-01|NULL|NRA ROYALTY RECIPIENT|1
63400300|30274021|1064|TU2N|2006-08-11|NULL|CUSTODIAL WORKER|1
19030000|94466730|518|FA09|1982-03-05|NULL|PROF|1
19140000|09431758|540|GA09|2014-08-16|NULL|GRADUATE AST-R|1
60190000|33153620|518|FA12|1991-04-01|NULL|PROF|1
32050000|43171940|144|CTSY|1996-02-23|NULL|AFFL CLIN AST PROF|1
18080000|72532347|798|TU2N|2013-06-28|NULL|CLERK, SR|1
63400300|34516177|1064|TU2N|2012-01-27|NULL|CUSTODIAL WORKER|1
60355026|32818740|333|FA12|1997-09-19|NULL|CTY EXT DIR & EXT AGENT IV|1
16660000|62349181|134|CTSY|2009-01-01|NULL|AFFL ASO PROF|1
07700200|61416979|847|TU2N|2003-07-25|NULL|TELECOMMUNICATIONS SPEC|1
52010000|01042870|518|OF12|2004-07-02|NULL|PROF|1
35010204|94625582|1480|OPSN|2013-08-20|NULL|OPS HOURLY SECRETARY/CLERICAL|1
16122400|06278161|734|CTSY|1991-01-24|NULL|CO PROF|1
29290100|24501100|1480|OPSN|1979-06-13|NULL|OPS HOURLY SECRETARY/CLERICAL|1
05280000|41681901|1064|TU2N|2006-08-14|NULL|CUSTODIAL WORKER|1
29020100|81918108|203|FA12|2010-03-05|NULL|RES AST PROF|1
29120000|85208489|791|FACM|2004-07-01|NULL|CLIN AST PROF|1
55050100|75917600|428|FA12|1984-11-16|NULL|UNIV LIBRARIAN|1
60080000|33417891|540|GA12|2011-01-01|NULL|GRADUATE AST-R|1
29150000|10431757|791|FACM|2012-09-04|NULL|CLIN AST PROF|1
30160000|08945103|791|FACM|2003-07-01|NULL|CLIN AST PROF|1
29130000|19149851|791|FACM|2010-07-01|NULL|CLIN AST PROF|1
06010000|28948125|1339|TA12|2011-02-28|NULL|STUDENT FINANCIAL AID, CRD 2|1
67010000|17111408|1482|STAS|2013-10-29|NULL|STU AST- CLERICAL & ADMIN|1
06010001|10641649|1482|FWSP|2012-01-20|NULL|STU AST- CLERICAL & ADMIN|1
29091200|11357190|540|GA09|2008-05-15|NULL|GRADUATE AST-R|1
06010001|43246021|1482|FWSP|2009-06-29|NULL|STU AST- CLERICAL & ADMIN|1
60850000|67981883|203|FA12|2005-05-09|NULL|RES AST PROF|1
34060500|25338050|144|CTSY|1996-01-01|NULL|AFFL CLIN AST PROF|1
29080100|89194148|540|GA12|2010-08-16|NULL|GRADUATE AST-R|1
16320000|36274060|518|FA09|1999-08-13|NULL|PROF|1
47150000|37838948|1505|ISCR|2005-03-11|NULL|NRA ROYALTY RECIPIENT|1
29680100|81489951|1482|STAS|2013-05-10|NULL|STU AST- CLERICAL & ADMIN|1
23060100|11691578|1482|STAS|2014-05-23|NULL|STU AST- CLERICAL & ADMIN|1
18080000|51701676|175|FA09|2013-08-16|NULL|VIS CLIN AST PROF|1
19050000|00636873|540|GA12|2012-11-01|NULL|GRADUATE AST-R|1
29051400|33565769|958|TU2E|2013-07-08|NULL|REGISTERED NURSE, SR SPEC|1
16010000|25144680|456|FA12|1980-06-07|NULL|ASO DEAN & PROF|1
36020000|93793282|518|FA12|2014-01-24|NULL|PROF|1
05300000|71812701|1482|STAS|2014-05-09|NULL|STU AST- CLERICAL & ADMIN|1
15060000|70636371|540|GA09|2012-08-16|NULL|GRADUATE AST-R|1
06040000|51939514|1506|ISCR|2014-06-27|NULL|NRA SCHOLARSHIP RECIPIENT|1
29060000|58658580|203|FA12|2013-02-15|NULL|RES AST PROF|1
35010201|05839540|837|TU2E|2002-03-12|NULL|ACCOUNTANT, SR|1
29060000|91991491|540|GA12|2012-01-30|NULL|GRADUATE AST-R|1
06010001|96151809|1482|FWSP|2013-05-20|NULL|STU AST- CLERICAL & ADMIN|1
28090000|16472900|791|FA12|2006-07-18|NULL|CLIN AST PROF|1
63400200|26437741|1064|US2N|1979-08-24|NULL|CUSTODIAL WORKER|1
19050000|58751439|540|GA12|2012-01-01|NULL|GRADUATE AST-R|1
34080101|39525040|839|TU2N|1979-06-11|NULL|FINANCIAL ASSISTANCE COUNS|1
05370000|49591935|1482|STAS|2013-10-22|NULL|STU AST- CLERICAL & ADMIN|1
28050000|62542280|734|CTSY|2004-06-18|NULL|CO PROF|1
29070601|50966100|798|TU2N|2009-06-17|NULL|CLERK, SR|1
19020000|46914444|540|GA12|2009-12-02|NULL|GRADUATE AST-R|1
62060200|11545261|1601|TU2N|2011-01-31|NULL|CHILD DEVELOPMENT TEAM TEACHER|1
13010400|61297400|134|CTSY|2014-01-01|NULL|AFFL ASO PROF|1
32060300|70618967|144|CTSY|2012-08-02|NULL|AFFL CLIN AST PROF|1
60754100|42320990|518|FA12|1981-06-15|NULL|PROF|1
29050600|62164390|791|FACM|2011-10-20|NULL|CLIN AST PROF|1
60470000|72406969|540|GA12|2014-08-16|NULL|GRADUATE AST-R|1
60090000|41758985|540|GA12|2013-05-16|NULL|GRADUATE AST-R|1
30190000|15373649|791|FACM|2006-09-15|NULL|CLIN AST PROF|1
60740000|70373830|518|FA12|1982-05-07|NULL|PROF|1
60210000|94848660|518|FA12|1996-07-01|NULL|PROF|1
16120100|18980961|1482|STAS|2009-10-14|NULL|STU AST- CLERICAL & ADMIN|1
29051900|98178993|791|FACM|2014-06-23|NULL|CLIN AST PROF|1
16960100|91778384|1482|STAS|2013-01-09|NULL|STU AST- CLERICAL & ADMIN|1
17020100|93623315|1482|STAS|2014-01-29|NULL|STU AST- CLERICAL & ADMIN|1
16280000|85485480|734|CTSY|1998-12-25|NULL|CO PROF|1
32060300|99179901|144|CTSY|2010-03-16|NULL|AFFL CLIN AST PROF|1
