AwardIDType|AwardID|Title|TotalAwarded|DirectCosts|StartDate|EndDate|PI|CoPI|Inv|DeptID|SponsorID|SponsorAwardID|Note
CONT|00085162|DEVELOPING AN INFRASTRUCTURE FOR INFORMATION SUPPORT FOR CLINICAL AND TRANSLATIONAL RESEARCHES|20000.00|18182.00|09/01/2011|08/31/2012|29913270|00203480||55170100|GM02544|NULL|
CONT|00086349|THE CALCIUM-SENSING RECEPTOR AND NUTRITIONAL THERAPY OF IBD IN CHILDREN|75000.00|75000.00|07/01/2012|06/30/2013|86059921|||29091000|GM02544|NULL|
CONT|00084760|NATIONAL PORK RETAIL BENCHMARK STUDY|15844.00|15844.00|11/01/2011|11/01/2013|48911679|||60090000|GM02544|FAR-0018629|
CONT|00062082|WOLF ENDOWMENT RESEARCH FUND|4882.32|4882.32|08/01/2006|08/01/2015|12816200|||19090100|GM02544|FUND 008196|
CONT|00056330|FLORIDA OUTREACH PROJECT|2250.00|2250.00|01/03/2005|08/08/2007|37549020|||29120100|GM02710|Multiple Sources|
CONT|00056244|BONE HISTOMORPHOMETRY IN ANIMAL MODELS FOR BONE DISORDERS|77048.00|62538.40|03/21/2005|03/20/2017|18955080|||28052100|GM02710|MULTIPLE SPONSORS|
CONT|00070874|ANNUAL RYEGRASS TRIALS|2680.00|2144.00|09/01/2008|08/31/2009|81837153|||60080000|GM02551|NULL|
CONT|00077187|INDUSTRY MEMBERSHIPS TO THE NSF CENTER FOR ADVANCED FORESTRY SYSTEMS|976950.01|951950.01|07/01/2009|06/30/2025|12598110|94987680|65507670,69881600|60460000|GM02551|NULL|
CONT|00077521|IFAS SERVICE PROGRAM: EFFICACY TRIALS FOR TURF & ORNAMENTALINSECT PESTS|53900.00|49000.09|09/26/2011|09/25/2016|65449640|||60140000|GM02551|NULL|
CONT|00077617|ANNUAL RYE GRASS TRIALS|2350.00|1880.00|04/01/2010|03/31/2011|81837153|||60080000|GM02551|NULL|
CONT|00077693|CONSULTING SERVICES IN CARDIOLOGY|435.00|395.00|01/14/2010|12/31/2012|63197951|||29050405|GM02551|NULL|
CONT|00078763|MULTIPLE SPONSORS PROJECT, BENCH SCREEN/TURFGRASS/GREENHOUSENEMATODE SERVICES|474002.02|429539.39|12/01/2010|11/30/2015|35138820|||60140000|GM02551|NULL|
CONT|00081523|DIAGNOSIS, SEROLOGY AND PCR DETECTION OF MYCOPLASMAS FEDERAL FUNDS ONLY|910.00|681.14|08/27/2010|08/26/2015|13567770|||28100000|GM02551|NULL|
CONT|00081966|IFAS SERVICE PROGRAM BORUM|4500.00|4091.00|05/18/2011|05/17/2016|87557050|||60150000|GM02551|NULL|
CONT|00082102|IFAS SERVICE PROGRAM: SENSORY TESTING|344750.03|308360.84|06/01/2011|05/31/2016|92383700|||60150000|GM02551|NULL|
CONT|00082823|IFAS SERVICE PROGRAM - ADESOGAN|26400.00|23999.91|06/01/2011|05/31/2016|32220850|||60090000|GM02551|NULL|
CONT|00083005|IFAS SERVICE PROGRAM SARTAIN|56600.00|51454.57|08/25/2011|08/24/2016|82281330|||60210000|GM02551|NULL|
CONT|00083036|IFAS SERVICE PROGRAM: KEVIN KENWORTHY - ANNUAL RYEGRASS TRIALS|15400.00|14000.00|06/01/2011|05/31/2016|81837153|||60080000|GM02551|NULL|
CONT|00083294|AFFYMETRIX AND ILLUMINA GENE SERVICES|29138.86|23311.09|07/01/2011|06/30/2016|90933250|||29060000|GM02551|NULL|
CONT|00084026|IFAS SERVICE PROGRAM: MOLECULAR GENETICS, WILDLIFE ECOLOGY AND FORENSIC SCIENCES|28651.04|26046.86|11/17/2011|11/16/2016|49601903|||60470000|GM02551|NULL|
CONT|00085302|IFAS SERVICE PROGRAM: DR. ZOTARELLI|9330.00|8482.00|03/15/2012|03/14/2017|95744648|||60230000|GM02551|NULL|
CONT|00055800|MULTIPLE SPONSORS|7400.00|6727.82|02/12/2005|02/11/2010|79541105|||29051300|GM02551|Multiple Sponsors|
CONT|00085581|IFAS SERVICE PROGRAM: NUTRIENT ECO-MANAGEMENT FOR COMMERCIALCROP PRODUCTION IN FLORIDA|7000.00|6363.63|03/14/2012|03/13/2017|14623163|||NULL|GM02551|NULL|
CONT|00085676|IFAS SERVICE PROGRAM: DR. MADHOSINGH-HECTOR|3000.00|2727.00|04/01/2012|03/31/2017|46433330|||60354052|GM02551|NULL|
CONT|00085691|IFAS SERVICE PROGRAM-WILDLIFE ECOLOGY & ECOSYSTEMS SERVICES|50970.00|46336.64|07/01/2012|06/30/2017|54360960|||60850000|GM02551|NULL|
CONT|00086163|REVENUE PROJECT FOR OPEN LABEL DCA ADMINISTRATION|16011.53|14555.92|05/24/2012|05/23/2017|42904190|||29050700|GM02551|NULL|
CONT|00086330|MULTI-CROP FIELD RESEARCH SERVICE PROGRAM|252160.99|227458.62|01/31/2012|06/30/2017|07159560|||60950000|GM02551|NULL|
CONT|00086687|IPPD 2012-2013: WEBGL SUBDIVISION RENDERING FRAMEWORK|448800.00|448800.00|07/21/2012|08/15/2014|05132560,23882800||35587440,80319590,66306540,47946650,78364121,49121310,27264020,51827200,93100850,47077810,27344730,27365370,94466730,13216530,97060550,96827370|19060400|GM02551|NULL|
CONT|00086990|IFAS SERVICE PROGRAM: DR. MITCHELL KNUTSON RESEARCH|21495.00|19540.45|09/01/2012|08/31/2017|69194686|||60150000|GM02551|NULL|
CONT|00087470|MULTIPLE SPONSORS|68791.07|58297.52|10/01/2012|09/30/2017|67792100|||28050000|GM02551|NULL|
CONT|00087478|IFAS SERVICE PROGRAM: KAUFMAN, PHILLIP|40000.00|36363.62|10/01/2012|09/30/2017|09900636|||60140000|GM02551|NULL|
CONT|00087762|IFAS SERVICE PROGRAM: WILFRED VERMERRIS|38126.40|34660.00|11/01/2012|10/31/2017|89619082|||60100000|GM02551|NULL|
CONT|00087807|IFAS SERVICE PROGRAM: GEORGE L. BAKER IV|15900.00|14454.55|11/01/2012|10/31/2017|72771060|||60150000|GM02551|NULL|
CONT|00087845|IFAS SERVICE PROGRAM: PHILIP F. HARMON|9000.00|8182.00|11/06/2012|11/05/2017|30871837|||60190000|GM02551|NULL|
CONT|00089012|IFAS SERVICE PROGRAM: GAIL KAUWELL|24310.00|24310.00|11/01/2013|10/31/2018|47067240|||60150000|GM02551|NULL|
CONT|00089510|IFAS SERVICE PROGRAM: TESFAMARIAM MENGISTU|2200.00|2000.00|04/25/2013|04/24/2018|69035161|||60140000|GM02551|NULL|
CONT|00089537|IFAS SERVICE PROGRAM: LORI K. WARREN|14960.00|13600.00|05/01/2013|04/30/2018|98473538|||60090000|GM02551|NULL|
CONT|00089709|IFAS SERVICE PROGRAM FOR JUSTIN AUSTIN|3000.00|2727.00|05/13/2013|05/12/2018|31199479|||60470000|GM02551|NULL|
CONT|00089741|IFAS SERVICE PROGRAM-J M VENDRAMINI|5500.00|5000.00|05/13/2013|05/12/2018|50476230|||60780000|GM02551|NULL|
CONT|00090434|IFAS SERVICE PROGRAM: WILLIAM H. KERN|3300.00|3000.00|05/09/2013|05/08/2018|58738170|||60850000|GM02551|NULL|
CONT|00090535|IFAS FACULTY SERVICE PROGRAM - PHOSPHORUS RELEASE FROM SOILS|9500.00|8636.00|07/22/2013|07/21/2018|29401560|||60210000|GM02551|NULL|
CONT|00091410|COMPARISON OF INFLUENZA A VIRUS ASSAYS IN DETECTING H7N9 IN POULTRY CLOACAL SWABS, CHINA|22347.00|14998.33|05/01/2013|07/31/2013|61942717|||33160000|GM02551|NULL|
CONT|00091740|IFAS SERVICE AGREEMENT: YUNCONG LI|10000.00|9091.00|09/10/2013|09/09/2018|03164470|||60790000|GM02551|NULL|
CONT|00091858|IFAS SERVICE PROGRAM - JD ARTHINGTON|77286.00|69607.83|11/15/2013|11/14/2018|91443720|||60780000|GM02551|NULL|
CONT|00091875|IFAS SERVICE PROGRAM: J E POLSTON|8000.00|7272.73|10/01/2013|09/30/2018|33153620|||60190000|GM02551|NULL|
CONT|00091903|RESEARCH SERVICE PROGRAM - PRODUCT EVALUATION|33043.75|29563.83|11/19/2013|11/19/2018|38288300|||60820000|GM02551|NULL|
CONT|00091915|IFAS SERVICE PROGRAM: RAO MYLAVARAPU|32500.00|28804.35|11/20/2013|11/19/2018|43324150|||60210000|GM02551|NULL|
CONT|00092028|IFAS SERVICE PROGRAM: SVETLANA FOLIMONOVA|8000.00|7200.00|12/01/2013|11/30/2018|73364130|||60190000|GM02551|NULL|
CONT|00093119|IFAS SERVICE PROGRAM: YUNCONG LI|6880.00|6254.55|04/07/2014|04/06/2019|03164470|||60790000|GM02551|NULL|
CONT|00093125|IFAS SERVICE PROGRAM: KIMBERLY MOORE|1000.00|869.57|03/31/2014|03/30/2019|51123290|||60850000|GM02551|NULL|
CONT|00093253|IFAS SERVICE PROGRAM: MICHAEL S. GUTTER|9625.00|8599.81|04/10/2014|04/09/2019|21954984|||60320000|GM02551|NULL|
CONT|00093424|IFAS SERVICE PROGRAM: NAN-YAO SU|6667.00|6061.00|04/22/2014|04/21/2019|91492270|||60850000|GM02551|NULL|
CONT|00093454|DR. WANG'S MULTTIPLE SPONSORS|45999.00|41817.73|07/01/2013|06/30/2018|83028990|||29120000|GM02551|NULL|
CONT|00093685|IFAS SERVICE PROGRAM: BLOUNT, ANN|12850.00|11286.65|10/01/2013|12/31/2016|86370120|||60770000|GM02551|NULL|
CONT|00093813|CPASS INDUSTRY MEMBERSHIPS - PHASE II|140000.00|140000.00|04/01/2014|03/31/2019|52846540|||19090100|GM02551|NULL|
CONT|00093888|MULTIPLE SPONSORS|4817.40|4379.45|05/19/2014|05/18/2019|59851571|||29051400|GM02551|NULL|
CONT|00094055|IFAS SERVICE PROGRAM: STAPLES, CHARLES|11500.00|10455.00|06/15/2014|06/14/2019|50139060|||60090000|GM02551|NULL|
CONT|00094259|IFAS SERVICE PROGRAM: ZHANG, SHOUAN|24500.00|21877.47|06/30/2014|07/01/2017|94064990|||60790000|GM02551|NULL|
CONT|00094337|IFAS SERVICE PROGRAM: SEAL, DASHINA|3000.00|2727.27|07/01/2014|06/30/2019|17020921|||60790000|GM02551|NULL|
CONT|00094806|IFAS SERVICE PROGRAM: STOCKS,STEPHANIE D|20000.00|18181.81|08/01/2014|07/31/2019|41214118||61812888|60140000|GM02551|NULL|
CONT|00094955|MULTI-FUNCTIONAL INTEGRATED SYSTEM TECHNOLOGY (MIST) CENTER|260000.00|260000.00|09/01/2014|08/31/2019|51909100|85245950|85245950,10691949,29001510,08824254|19050100|GM02551|NULL|
CONT|00095934|IFAS SERVICE PROGRAM: SELLERS, BRENT|1100.00|856.00|10/15/2014|10/14/2019|40299123|||60780000|GM02551|NULL|
CONT|00096027|DEVELOPMENT OF HEARTWORM REAGENTS AND TESTS|33050.00|25719.84|11/01/2014|10/31/2019|83734510|||28100000|GM02551|NULL|
CONT|00096052|IFAS SERVICE PROGRAM: LEON-GONZALEZ, RAMON|21636.25|19370.65|11/10/2014|11/09/2019|49860093|||60820000|GM02551|NULL|
CONT|00096093|IFAS SERVICE PROGRAM: KERN, WILLIAM|6572.00|5714.78|08/01/2014|07/31/2019|58738170|||60850000|GM02551|NULL|
CONT|00096385|ITI CONSULTING AGREEMENTS|2427.00|1889.00|05/02/2014|05/01/2017|29966689|||29052001|GM02551|NULL|
CONT|00097348|IFAS SERVICES PROGRAM: MICHAEL MULVANEY|22999.95|20000.00|03/09/2015|03/08/2020|17818510|||60820000|GM02551|NULL|
CONT|00097572|IFAS SERVICES PROGRAM: RAOUL BOUGHTON|3600.00|3130.00|03/24/2015|03/23/2020|49210818|||60780000|GM02551|NULL|
CONT|00097641|IFAS SERVICE PROGRAM: W. T. HALLER|2200.00|1913.00|05/01/2015|04/30/2020|39574290|||60370000|GM02551|NULL|
CONT|00060559|STUDY OF MYOCARDIAL PERFUSION AND CORONARY ANATOMY IMAGING ROLES IN CAD (SPARC)|8843.75|7075.00|04/21/2006|05/09/2010|84731359,59244150|||30130100|GM02551|BRIGHAM AND WOMEN'S|
CONT|00086424|FP INDUSTRY MEMBERSHIPS TO NSF CHREC CENTER: PHASE II|1739947.00|1739947.00|01/16/2012|03/31/2017|34115630|||19050100|GM02551|CHREC Phase II Membe|
CONT|00082488|PRODUCT TRACEABILITY USING RFID TECHNOLOGY|508000.00|508000.00|07/01/2011|08/15/2012|05132560,97060550||13216530,94466730,93100850,23882800,96827370,80319590,27344730,66306540,47946650,78364121,49121310,80107350,46598780,35587440,27365370,51827200|19060400|GM02551|IPPD 2011-2012|
CONT|00092937|NSF IUCRC AGREEMENT MEMBERSHIPS|136800.00|124363.55|04/15/2013|03/31/2018|62919440,06958070||63844939,01519875|29141900|GM02551|MEDTRONIC INC.|
CONT|00046057|INFECTIOUS DISEASE DIAGNOSTICE: CULTURE, PCR & SEROLOGY|788778.55|717267.13|09/22/1998|09/21/2018|13567770|||28100400|GM02551|MISCELLANEOUS SPONSO|
CONT|00046676|MISCELLANEOUS SPONSORS|30315.82|27560.11|01/22/1999|12/31/2018|78795080,60007750|||29170100|GM02551|MISCELLANEOUS SPONSO|
CONT|00071705|MULTIPLE SPONSORS MOLLUSKS SAMPLES|13159.18|11962.43|08/05/2008|08/04/2013|40769940|||56021400|GM02551|Multiple Sponors|
CONT|00080505|MULTIPLE SPONSORS PROJECT, PURIFIED RECOMBINANT ADENO ASSOCIATED VIRUS SERVICES|185903.14|167524.59|01/05/2011|01/04/2016|04567780|||29150100|GM02551|Multiple Sponsor|
CONT|00033677|MULTIPLE SPONSORS|115309.50|104824.82|08/18/2000|06/30/2020|41316100|||29080100|GM02551|MULTIPLE SPONSORS|
CONT|00037877|UNRESTRICTED EDUCATIONAL GRANT FOR FELLOWS|35777.80|32524.64|07/30/2002|07/29/2012|97906930,69592880|||29050604|GM02551|MULTIPLE SPONSORS|
CONT|00039177|HEARTGARD 30 GUARANTEE PROGRAM TESTING (TISSUE ONLY)|900.00|818.00|03/28/2003|08/18/2004|94188720||38470060|28100700|GM02551|MULTIPLE SPONSORS|
CONT|00039443|EDUCATIONAL TRAVEL GRANT|5450.00|5450.00|06/16/2003|06/30/2008|20284610|||29090900|GM02551|MULTIPLE SPONSORS|
CONT|00039679|CANINE HEARTWORM TESTING|78541.34|62833.08|07/01/2003|06/30/2014|10947950|38470060||28100500|GM02551|MULTIPLE SPONSORS|
CONT|00040635|FLORIDA SURVEY RESEARCH CENTER-MULTIPLE SPONSOR ACCOUNTS- ADVANCE PAY|105940.00|97618.00|02/22/2004|03/09/2006|92916910|11851530||15030300|GM02551|MULTIPLE SPONSORS|
CONT|00040899|MULTIPLE SPONSORS - CONTRACTED|39200.00|39200.00|05/07/2004|03/09/2006|92916910|11851530||15030300|GM02551|MULTIPLE SPONSORS|
CONT|00047272|DEPARTMENT OF MOLECULAR GENETICS AND MICROBIOLOGY|43983.00|39983.09|12/23/1997|12/22/2009|90933250|||29060100|GM02551|MULTIPLE SPONSORS|
CONT|00048446|MULTIPLE SPONSORS - NON FEDERAL|15825.00|14386.00|11/04/1999|11/03/2016|77608760|||16240100|GM02551|MULTIPLE SPONSORS|
CONT|00053448|FELLOWSHIP SUPPORT|25499.00|25499.00|10/28/2004|10/25/2017|83762510||02220960|29040100|GM02551|Multiple Sponsors|
CONT|00054182|ADVANCED TRAINING CLINICAL FELLOWSHIP PROGRAM|626106.00|626106.00|07/01/2004|06/30/2018|74276530||91535624|29050400|GM02551|Multiple Sponsors|
CONT|00054314|ANALYSIS OF HUMAN ZINC RESPONSIVE GENES FROM DRIED BLOOD SPOT SAMPLES|3660.00|2928.00|03/23/2004|07/13/2007|87032270|||60150000|GM02551|MULTIPLE SPONSORS|
CONT|00054705|EVALUATION OF THE EFFICACY OF A VACCINATION PROGRAM IN BOTTLENOSE DOLPHINS (TURSIOPS TRUNCATUS)|3550.50|2840.40|12/01/2004|11/30/2009|76075620|05940690||28092200|GM02551|Multiple Sponsors|
CONT|00056199|VIRTUAL ANESTHESIA MACHINE - INSTRUCTOR VERSION|128198.00|117373.00|03/17/2005|03/15/2017|35055720|||29040100|GM02551|Multiple Sponsors|
CONT|00056439|MULTIPLE SPONSORS - DNA TESTING|19100.00|17363.00|04/08/2005|06/30/2016|30915640|||16040000|GM02551|Multiple Sponsors|
CONT|00056612|EDUCATIONAL GRANTS|34250.00|31136.36|04/28/2005|04/27/2015|40912093,71139570|||29050500|GM02551|Multiple Sponsors|
CONT|00056840|NEPHROLOGY FELLOWSHIP TRAINING PROGRAM|7800.00|7800.00|05/18/2005|06/30/2010|83358540|||29051300|GM02551|Multiple Sponsors|
CONT|00056886|INTERVENTIONAL CARDIOLOGY FELLOWSHIP TRAINING PROGRAM|241020.00|241020.00|07/01/2005|06/30/2012|02006060|||29050400|GM02551|Multiple Sponsors|
CONT|00057169|VIRULENCE TESTING OF MYCOPLASMAL STRAINS (FEDERAL)|21900.00|19909.00|06/01/2005|06/01/2020|13567770|||28100400|GM02551|Multiple Sponsors|
CONT|00062223|MULTIPLE SPONSORS - HISTOLOGY INTREPRETATIONS FROM SLIDE READINGS|1479.25|1344.77|09/06/2006|09/05/2011|06593939|||28100000|GM02551|MULTIPLE SPONSORS|
CONT|00062710|BONE TESTING|92175.00|83795.84|09/29/2006|09/28/2016|11701750|||16040000|GM02551|MULTIPLE SPONSORS|
CONT|00063129|SURVEY OF MARINE MAMMALS FOR VIRAL DISEASES|2741.25|2492.23|11/01/2006|12/31/2011|31976330,05940690|||28092200|GM02551|Multiple Sponsors|
CONT|00064174|GENERAL CARDIOLOGY FELLOWSHIP TRAINING PROGRAM|2329092.56|2329092.56|04/01/2006|03/31/2016|74276530,95754770|||29050400|GM02551|MULTIPLE SPONSORS|
CONT|00064809|DIAGNOSIS, SEROLOGY, AND PCR DETECTION OF MYCOPLASMAS RUMINANT TESTING|14833.00|13484.09|04/11/2007|04/11/2017|13567770|||28100400|GM02551|MULTIPLE SPONSORS|
CONT|00065729|EDUCATIONAL GRANT|15637.84|14216.13|07/11/2007|07/10/2012|25576340|||29130100|GM02551|MULTIPLE SPONSORS|
CONT|00066316|MOTION ANALYSIS LABORATORY SERVICES|82027.50|74506.10|08/27/2007|08/26/2017|78795080|||29170100|GM02551|Multiple Sponsors|
CONT|00069874|CLINICAL FELLOWSHIP TRAINING IN HEART FAILURE|152000.00|152000.00|07/30/2008|06/30/2017|40211290|||29050400|GM02551|Multiple Sponsors|
CONT|00070893|MULTIPLE SPONSORS|19262.00|17510.92|09/18/2008|09/17/2018|15548090|||32060000|GM02551|Multiple Sponsors|
CONT|00071339|MULTIPLE SPONSORS|16170.00|14700.00|10/30/2008|10/29/2013|91738740|||16120100|GM02551|MULTIPLE SPONSORS|
CONT|00072444|UF ANESTHESIA PRECEPTORSHIP PROGRAM|62795.00|57336.08|01/01/2009|12/31/2015|62689800|||29040100|GM02551|Multiple Sponsors|
CONT|00073438|SIMULATOR BASED USABILITY STUDY|20580.00|18708.81|03/01/2009|02/27/2015|35055720|||29040100|GM02551|Multiple Sponsors|
CONT|00074039|CONSULTING SERVICES IN HEPATOLOGY|9400.00|8545.46|02/18/2010|02/17/2015|63197951||62828590|29051402|GM02551|Multiple Sponsors|
CONT|00074215|MULTIPLE SPONSORS|96082.59|76536.87|06/01/2009|05/31/2019|44818931|||32060000|GM02551|MULTIPLE SPONSORS|
CONT|00074561|CONSULTING SERVICES IN TRANSPLANT NEPHROLOGY|1800.00|1636.00|07/01/2009|05/13/2010|62828590|||29051300|GM02551|Multiple Sponsors|
CONT|00075623|DIAGNOSTIC TESTING FOR MULTIPLE SPONSORS|2370.00|2156.17|10/05/2009|10/04/2019|95023170|||28100000|GM02551|Multiple Sponsors|
CONT|00075822|EPI CONSULTING SERVICES|17100.00|15545.46|10/30/2009|10/29/2019|99497991|||11900000|GM02551|MULTIPLE SPONSORS|
CONT|00075985|MULTIPLE SPONSORS - OSMI STRENGTH LAB|46015.00|41831.99|11/23/2009|11/22/2014|36112870|||29170100|GM02551|Multiple Sponsors|
CONT|00075987|TRANSCRANIAL MAGNETIC STIMULATION (RTMS) PROGRAM|1500.00|1364.00|11/15/2009|11/14/2014|16570350|||29120500|GM02551|MULTIPLE SPONSORS|
CONT|00076003|PROPOSAL PREPARATION ASSISTANCE|7050.00|6409.00|04/15/2009|04/14/2014|64999630|||15030000|GM02551|Multiple Sponsors|
CONT|00077580|NATIONAL MEDICAL CONSULTATION DATABASE TO BE HOUSED AT SOUTHEASTERN NATIONAL TB CENTER|102438.00|93125.37|01/01/2010|12/31/2013|20684540|||29051700|GM02551|MULTIPLE SPONSORS|
CONT|00078358|ALPHA-1 RESEARCH PROGRAM MULTIPLE SPONSORS PROJECT|125377.50|113979.55|06/08/2010|06/07/2020|23322601|||29050903|GM02551|Multiple Sponsors|
CONT|00079193|MULTIPLE SPONSORS-SERVICES PROVIDED BY GLOBAL PATHOGENS LABORATORY|28213.96|25649.33|07/01/2010|06/30/2015|61942717|||33160000|GM02551|MULTIPLE SPONSORS|
CONT|00050919|CONFERENCE ON DATA MINING IN BIOMEDICINE|13306.18|13306.18|07/14/2004|12/31/2011|13988440|||19060100|GM02551|RF31118|
CONT|00040934|MULTIPLE SPONSORS|212850.00|212850.00|02/01/2001|06/30/2013|68673320|||29050000|GM02551|U F RESEARCH FDTN|
CONT|00069832|BYPASS ANGIOPLASTY REVASCULARIZATION INVESTIGATION 2 DIABETES (BARI 2D) NUCLEAR STRESS TESTS|18975.00|15180.00|08/01/2002|04/16/2010|02006060|||29050405|GM02551|UNIV OF PITTSBURGH|
CONT|00080060|CONTINGENT VALUATION & LOST PASSIVE USE: DAMAGES FROM THE DEEPWATER OIL SPILL|750000.00|714285.71|11/01/2010|03/31/2012|48914048|45584000||60060000|GM02552|NULL|
CONT|00033626|MULTIPLE SPONSORS: ARCHEOLOGICAL RESEARCH IDENTIFICATION ANDRESTORATION SERVICES|25977.00|23615.30|07/18/2000|07/17/2018|77263530,95170620|84926270|10226630|56020700|GM02552|MULTIPLE STATE SPONS|
CONT|00078379|ECONOMIC CONTRIBUTIONS OF MUNROE REGIONAL MEDICAL CENTER IN MARION COUNTY, FLORIDA|16250.00|13000.00|04/15/2010|06/15/2010|15752950|||60060000|GM05037|NULL|
CONT|00096483|10TH INTERNATIONAL MYOTONIC DYSTROPHY CONFERENCE|10000.00|10000.00|06/01/2015|06/30/2015|64938990|||29060000|GM01652|NULL|
CONT|00089336|9TH INTERNATIONAL MYOTONIC DYSTROPHY CONSORTIUM CONFERENCE|8000.00|8000.00|10/16/2013|10/19/2013|64938990|||29060000|GM01652|287997|
CONT|00087338|MDA MYOTONIC DYSTROPHY CLINICAL RESEARCH NETWORK|180000.00|180000.00|01/01/2013|12/31/2015|18909231|||29180800|GM01652|416360|
CONT|00076263|CLINICAL RESEARCH NETWORK IN FRIEDREICH ATAXIA|11000.00|10000.00|06/01/2010|05/31/2011|61961877|||29180300|GM01652|424965-01-05|
CONT|00082545|MRI/MRS EVALUATION OF MUSCLE FUNCTION AND TREATMENT STRATEGIES IN POMPE DISEASE|170873.00|155339.00|02/01/2012|08/15/2014|27689940|||29110100|GM01652|MDA 218585|
CONT|00070074|REGULATION OF MBNL3 IN MUSCLE DEVELOPMENT AND DISEASE|243362.00|221237.63|01/01/2009|12/31/2010|64938990|||29060100|GM01652|MDA115135|
CONT|00069945|MRI ASSESSMENT OF PTC124 TREATMENT IN BOYS WITH DMD (MDA135557)|126295.00|114813.64|07/01/2009|04/08/2010|18307160,61210530|27689940||33050000|GM01652|MDA135557|
CONT|00076462|MRI/MRS ASSESSMENT OF PERFUSION AND METABOLISM IN DYSTROPHIC MUSCLE|179067.00|162788.18|07/01/2010|06/30/2013|18307160|23856101||33050000|GM01652|MDA175552|
CONT|00082666|TREATMENT OF POMPE DISEASE VIA RETROGRADE TRANSDUCTION OF AAV VECTORS|179846.00|174392.00|02/01/2012|01/31/2015|61210530||73407340|29092100|GM01652|MDA216676|
CONT|00082538|MOLECULAR EFFECTS OF REPEAT ASSOCIATED NON-ATG TRANSLATION IN MYOTONIC DYSTROPHY|415092.00|377355.00|02/01/2012|04/30/2015|13555937|||29060100|GM01652|MDA218592|
CONT|00088316|CIRCADIAN CLOCK DYSREGULATION IN MYOTONIC DYSTROPHY|200000.00|181818.00|08/01/2013|07/31/2016|64938990|||29060000|GM01652|MDA276063|
CONT|00057880|ROLE OF DICER AND MIRS IN MUSCLE DEVELOPMENT, MAINTENANCE AND REGENERATION|323922.47|294474.98|07/01/2005|06/30/2008|16909573|||29060100|GM01652|MDA3992|
CONT|00059470|VALIDATION OF MR IMAGING FOR CLINICAL TRIALS IN MUSCULAR DSYTROPHY|413876.00|376250.82|07/01/2006|12/31/2009|18307160,27689940|||33050000|GM01652|MDA4170|
CONT|00061582|MECHANISMS OF RNE-MEDIATED CNS PATHOGENESIS IN MYOTONIC SYSTROPHY|245034.00|222758.00|01/01/2007|12/31/2008|64938990|||29060100|GM01652|MDA4280|
CONT|00063408|ROLES OF THE MAMLI CO-ACTIVATOR IN MYOGENESIS AND MUSCULAR CDSTROPHY|374240.00|340218.00|07/01/2007|06/30/2010|96721282|||29300000|GM01652|MDA4315|
CONT|00063584|HSP90 MODULATORS, AS POTENTIAL THERAPEUTICS FOR CHARCOT-MARIE-TOOTH NEUROPATHIES(MDA4336)|295000.00|268181.73|07/01/2007|06/30/2010|71168460|||29020100|GM01652|MDA4336|
CONT|00034110|MUSCULAR DYSTROPHY CLINIC|122362.50|122362.50|01/01/2001|12/31/2015|61961877||18214740|29180100|GM01652|MUSCULAR DYSTROPHY A|
CONT|00039465|CLINICAL TRIAL SUPPORT FOR MUSCULAR DYSTROPHY STUDIES|50000.00|45455.00|01/01/2003|06/30/2012|61210530|||29090200|GM01652|MUSCULAR DYSTROPHY A|
CONT|00074420|SEVENTH INTERNATIONAL MYOTONIC DYSTROPHY CONSORTIUM CONFERENCE (IDMC7)|8000.00|8000.00|07/01/2009|03/31/2010|18909231|||29180800|GM01652|Muscular Dystrophy A|
CONT|00065796|STATUS OF LARGE ALLOGRAFTS FOLLOWING LIMB SALVAGE RESECTION OF TUMORS OR TRAUMA: RETRO AND PROSPECTIVE STUDY DESIGN|25300.00|20240.00|08/30/2007|08/11/2009|08444740|||29170100|GM01978|MTF|
CONT|00062606|RETENTION AND WEAR OF CARTILAGE PASTE AND SCAFFOLD FOR CARTILAGE REPAIR IN CADAVER KNEES|23905.79|19921.32|10/25/2006|03/31/2008|11131189|||29170100|GM01978|Musculoskeletal Tran|
CONT|00066391|RETRIEVED ALLOGRAFT STUDY: RETROSPECTIVE STUDY OF THE BIOMECHANICAL PROPERTIES OF LARGE ALLOGRAFTS|5000.00|4000.00|03/03/2008|08/11/2009|08444740|||29170100|GM01978|Musculoskeletal Tran|
CONT|00078212|BONE MORPHOGENTIC PROTEIN IN THE TREATMENT OF GLIAL TUMORS|50000.00|50000.00|11/23/2009|11/22/2010|91312503|47623980||29190100|GM05007|NULL|
CONT|00093250|CARINATA SEED EVALUATION AGREEMENT|135500.00|135500.00|10/01/2013|03/31/2018|34675420|21712100||60770000|GM0006177|NULL|
CONT|00071996|BENCH SCREENING MUSTARD MATERIALS AGAINST NEMATODES AND EARTHWORMS|9625.00|7700.00|12/08/2008|05/08/2009|35138820|||60140000|GM04611|09011648|
CONT|00072868|FIELD EVALUATION OF MPT FORMULATIONS|30000.00|24000.00|03/01/2009|08/01/2009|35138820|||60140000|GM04611|09031949|
CONT|00072870|BENCH SCREENING MUSTARD MATERIALS AGAINST LANCE AND ROOT-KNOT NEMATODES|9625.00|7700.00|02/16/2009|04/16/2009|35138820|||60140000|GM04611|09121765|
