Sponsor_ID|SponsorName
GM04554|VALENS PHARMA
GM04555|STATE OF MISSISSIPPI
GM04556|MISSISSIPPI DEVELOPMENT AUTHORITY
GM04557|FLORATINE BIOSCIENCES
GM04558|WORLD MONUMENTS FUND
GM04559|JBS INTERNATIONAL
GM04526|LIPID NUTRITION
GM04528|DEPAUL UNIVERSITY
GM0342|PFIZER INC
GM03420|MANUFACTURING LABORATORIES
GM04062|IOWA SOYBEAN ASSOCIATION
GM03793|FL GEOLOGICAL SURVEY
GM05023|CLEAR CARBON INNOVATIONS
GM05024|EOS NEUROSCIENCE
GM05025|US EMBASSY/MISSION TO TURKEY
GM05026|EAST TENNESSEE STATE UNIV
GM05027|NORTH DAKOTA STATE UNIVERSITY
GM05028|HOSPITALS IN-COMMON LABORATORY INC
GM05029|CBR SYSTEMS
GM05030|INST FOR RESEARCH ON GAMBLING DISORDERS
GM05031|NATL ASSO OF STATE DEPTS OF AGR RES FOU
GM05032|MICROVENTION
GM05033|SCS ENGINEERS
GM05034|BERLIN HEART INC
GM04575|ST CLOUD STATE UNIVERSITY
GM03488|KENT ST UNIV
GM03489|THE STANLEY MED RES INST
GM0349|PHARMACIA OPHTHALMICS INC
GM04418|US DEPT ENERGY SAVANNAH RIVER NATL LAB
GM04419|OTOMEDICINE
GM04420|FEDERAL RESERVE BANK OF ATLANTA
GM04421|CANCER RESEARCH INSTITUTE
GM04422|NEW ENGLAND LIFE SCIENCE GROUP
GM03277|RICHINS RICHARD D
GM03421|ECOSTAT INC
GM03422|ELECTRICAL IMPEDANCE TOPOGRAPHY
GM04791|SOLOPOWER
GM03426|SUD-CHEMIE PERFORMANCE PACKAGING
GM03427|VISM CORP
GM0527|MILLENNIUM PHARMACEUTICAL
GM0528|MOTE MARINE LABORATORY
GM0529|NATL MEDICAL RESEARCH CORP
GM053|BAKER & BRO H J
GM0530|PALMETTO PRODUCTS COMPANY
GM0531|PLANAR SYSTEMS INC
GM0532|RESEARCH TESTING LABORATORIES
GM0533|SANOFI WINTHROP INC
GM0534|SCIOS NOVA INC
GM03490|PRAECIS PHARMACEUTICALS INC
GM03491|LEARNING POINT ASSOCIATES
GM03492|NATL OP COMM ON STDS FOR ATHLETIC EQUIP
GM04861|OIA NORTH AMERICA
GM03282|DPL FUND
GM03283|WILD KEN
GM03284|VIGINISA RIVERA CALDERON
GM03285|PAPATHANASIOU A
GM03286|DANESE CAROLYN
GM03287|TOOP MARIE-THERESE
GM03288|WALKER CLAY B
GM03289|GOLANT STEPHEN M
GM0329|ORTHO PHARM CORP JOHNSON PHARM RES INST
GM03768|FL PATIENT SAFETY CORP
GM04544|NATL CENTER FOR STATE COURTS
GM04545|REALSENSE PROSPERITY CAMPAIGN
GM04546|QPUBLIC
GM04643|ABOVE FITNESS PRODUCTS
GM04644|UNIVERSITY OF SOUTH ALABAMA
GM04645|QUEST DIAGNOSTICS FOUNDATION
GM04646|SYNVISTA THERAPEUTICS
GM04647|SAP AMERICA
GM04648|SOLARSA
GM04326|ODYSSIAN TECHNOLOGY
GM04327|FRANWELL
GM0535|SILVACO DATA SYSTEMS
GM0536|SONOCO PAPER PRODUCTS COMPANY
GM04109|HYPRES
GM04443|CUREVAC
GM04353|CHIESI FARMACEUTICI
GM04354|AM COUNCIL ON EDUCATION
GM03750|A G BELL ASSO FOR DEAF & HARD OF HEARING
GM04114|CA ASSN OF NURSERIES & GARDEN CENTERS
GM0548|GLADES CROP CARE INC
GM0549|IAMS CO
GM055|BARNETT BANK
GM0550|GLAXO WELLCOME INC
GM04903|FL MED MALPRACTICE JOINT UNDRWRTNG ASSO
GM04904|STOLLER ENTERPRISES
GM03761|CA STATE BEEKEEPERS ASSOCIATION
GM03762|SGX PHARMACEUTICALS
GM04120|ORTHO MCNEIL JANSSEN SCIENTIFIC AFFAIRS
GM04121|ADVANCED BIONICS
GM04122|NEW MEXICO INST OF MINING & TECHNOLOGY
GM04123|OCALA ROYAL DAMES FOR CANCER RESEARCH
GM04124|UNIV OF TEXAS HLTH SCI CTR HOUSTON
GM04125|MEDICAL CARBON RESEARCH INST
GM04126|HSF PHARMACEUTICALS SA
GM04127|THREE RIVERS RNPC
GM04128|AMER ACAD OF FAMILY PHYSICIANS
GM04129|PROTECH SOLUTIONS
GM0413|SMITHKLINE BEECHAM
GM04130|ARA RESEARCH INST
GM04734|LALLEMAND
GM04735|PFIZER ANIMAL HEALTH
GM04736|LEGISLATIVE-CITIZEN COMM ON MN RESOURCES
GM04737|STEMNION INC.
GM04738|INTERNATIONAL PALM SOCIETY
GM04739|AGFA HEALTHCARE CORPORATION
GM04740|CHILDREN'S CANCER RESEARCH FUND
GM04634|LOS ALAMOS NATL LABORATORY
GM04516|QUALIA CLINICAL SERVICES
GM04323|TOMLAB SOFTWARE AB
GM04745|DENTSPLY TULSA DENTAL SPECIALTIES
GM04746|RELYPSA
GM0551|GLAXCO WELLCOME INST OF DIGESTIVE HLTH
GM0552|GLAXCO WELLCOME INC AFFYMAX RES INST
GM0553|INTELLON
GM0554|MOSQUITO CONTROL INC
GM0555|QUINTILES INC
GM0556|STATISTICS & EPIDEMIOLOGY RES
GM04572|LIDDY SHIVER SARCOMA INITIATIVE FUND
GM04573|FL ELECTRIC POWER COORDINATING GROUP
GM04574|SUNY DOWNSTATE MEDICAL CENTER
GM0514|DONLAR CORP
GM0515|FINNIGAN CORP
GM0516|FLORIKAN E S A CORP
GM0517|FULL CIRCLE SOLUTIONS INC
GM0518|GENSIA PHARMACEUTICAL
GM0519|HARDARDT GROUP
GM04581|ASSO OF SCHOOLS OF PUBLIC HEALTH
GM05302|WEED SCIENCE SOCIETY OF AMERICA
GM05303|MALAYSIAN PALM OIL BOARD
GM03497|NAVAL POSTGRADUATE SCHOOL
GM03498|HOPE FOU OF GUAM
GM04134|HERCULES INCORPORATED
GM04135|AJINOMOTO COMPANY
GM04931|CNTR FOR ORTHOPAEDIC TRAUMA ADVANCEMENT
GM03473|NATL FUTURE FARMERS OF AMER ORG
GM03474|COLEGIO DE MEDICOS VETERINARIOS DE PR
GM03475|AGCY FOR PERSONS WITH DISABILITIES
GM03476|AMER PEDIATRIC SURGICAL ASSO FOU
GM03477|FREESCALE SEMICONDUCTOR
GM03478|NOTTINGHAM CITY HOSPITAL CHARITY
GM03479|DUSKA SCIENTIFIC
GM0348|PHARMACIA INC
GM03480|OMEROS CORP
GM03481|CTR FOR APPLIED NURSERY RESEARCH
GM0006034|FLORIDA WATERMELON ASSOC INC.
GM0006124|CARTER CENTER
GM0006675|OVARIAN CANCER RESEARCH FUND
GM0006695|PULMONARY FIBROSIS FOUNDATION
GM0006702|RES PARTNERSHIP TO SECURE ENERGY FOR AM
GM0006738|SOLVE ME/CFS INITIATIVE
GM0006741|STAGE DIRECTORS AND CHOREOGRAPHERS FOU
GM0006743|STOCKHOLM INTERNATIONAL WATER INSTITUTE
GM05171|NEW LINK GENETICS
GM05172|HOOSIER CANCER RESEARCH NETWORK
GM0500|ASTRA MERCK INC
GM0501|ASTRAZENECA
GM0005614|HHV-6 FOUNDATION
GM0006153|SPIRALKOTE FLEXIBLE PACKAGING
GM0006839|THE AIDS INSTITUTE
GM0006908|CARNEGIE INSTITUTION OF WASHINGTON
GM0006978|US DEPT OF VET AFF JAMES A HALEY HOSPITA
GM04601|CLINTON FOUNDATION WILLIAM J
GM04602|VERTICAL PARTNERS
GM03778|FUGRO PELAGOS INC
GM03779|ASSOCIATED KOI CLUBS OF AMERICA
GM04077|WORLD ANTI-DOPING AGENCY
GM04078|MICRUS ENDOVASCULAR
GM05021|NATIONAL EATING DISORDERS ASSO
GM05022|REHABILITATION INSTITUTE OF CHICAGO
GM04938|INDO-US SCIENCE & TECHNOLOGY FORUM
GM04939|CONSERVATION ENERGY
GM04940|PEGGY NOTEBAERT NATURE MUSEUM
GM04941|BEJO SEEDS
GM04942|AMERICAN HOTEL & LODGING ASSO
GM04943|FL DIVISION OF EMERGENCY MANAGEMENT
GM04944|BUREAU OF RECOVERY & MITIGATION
GM04945|RAININ FOU KENNETH
GM04359|RUSH UNIV MED CTR
GM04905|ATLANTIC HEALTH SYSTEM HOSPITAL CORP
GM04906|ANCHOR PUBLISHING
GM04907|SEATTLE BIOMEDICAL RESEARCH INSTITUTE
GM04908|GULF CITRUS GROWERS ASSOC
GM04909|SAXON GLASS TECHNOLOGIES
GM0540|US WEST COMMUNICATIONS
GM0541|VARIAN SEMICONDUCTOR EQUIPMENT ASSOC
GM04020|GULFSTREAM AEROSPACE CORP
GM03453|PURACOR COMPANY
GM0006436|COALITION FOR EVIDENCE-BASED POLICY
GM0006437|COMPTON FOUNDATION
GM0006446|CTR POINT-OF-CARE DIAGNOSTIC GLOBAL HLTH
GM0006465|ECOHEALTH ALLIANCE
GM03745|WILD AMERICA SHRIMP INC
GM03746|DENVER HLTH AND HOSPITAL AUTHORITY
GM03747|E FOUGERA & COMPANY
GM03748|AGROFRESH INCORPORATED
GM04918|JACKSONVILLE ELECTRIC AUTHORITY
GM04919|CITY OF SANFORD
GM04920|CITY OF SANFORD WATER UTILITY DEPT
GM0006527|HEALTHSPOTTR
GM0006542|INFECTIOUS DISEASES SOCIETY OF AMERICA
GM0006558|INTERSTITIAL CYSTITIS ASSOCIATION
GM0006575|JAPAN AEROSPACE EXPLORATION AGENCY
GM0005685|SAREPTA THERAPEUTICS
GM0005766|DANISCO (UK) LIMITED
GM0005384|THE AXIS GROUP I
GM0005444|ORGAN RECOVERY SYSTEMS
GM0005647|ENCOMPASS
GM0005702|QUIDEL
GM0006168|DEVELOPMENT STUDIES CENTER
GM0006444|CREATIVE CAPITAL
GM0006455|DEKKER FOUNDATION
GM0006459|DIRKSEN CONGRESSIONAL CENTER
GM0006461|DOLLAR GENERAL LITERACY FOUNDATION
GM0006832|SABRELINER AVIATION LLC
GM0005832|AMERICAN ANTHROPOLOGICAL ASSO
GM0005878|WATERBLADES
GM03749|MGI PHARMA INC
GM0375|RHONE-POULENC
GM04922|IMPLANT DENTIST RESEARCH & EDUCATION FOU
GM04923|IDAHO STATE UNIVERSITY
GM04924|TKL RESEARCH
GM04946|SUNSHINE HEART
GM04947|FL NATIVE PLANT SOCIETY
GM04948|TEVA WOMEN'S HEALTH RESEARCH
GM04949|TRIDENT SYSTEMS
GM03485|EMPHASYS MEDICAL INC
GM03486|CORTHERA
GM03487|INSTITUT DE RESERCHES INTL SERVIER
GM0378|RINKER MATERIALS CORP
GM03780|DISCOVER LIFE IN AMERICA
GM05304|FOU FOR INFORMED MED DECISION MAKING
GM04974|TAYLORED SOLUTIONS LLC
GM03260|SAN JOSE STATE UNIV
GM03261|STEVENS INST OF TECH
GM03262|FLAGLER COLLEGE ST AUGUSTINE FOU
GM05018|USHER III INITIATIVE
GM05019|HEALTH EFFECTS INSTITUTE
GM05020|THE BROD GROUP
GM04040|ORPHAN EUROPE
GM04041|CITY OF DELTONA
GM04683|VIRTUAL PHANTOMS
GM04684|NATL DEVELOPMENT & RESEARCH INSTITUTES
GM04685|INDIAN INSTITUTE OF MANAGEMENT BANGALORE
GM04686|SHOCK SOCIETY
GM0006011|ARVO FOUNDATION FOR EYE RESEARCH
GM0006909|EMERGENCY SERV HOMELESS COALITION NE FL
GM0006929|IVY COMPOSITES INC
GM0006969|SUNY POLYTECHNIC INSTITUTE
GM0005473|CEREXA
GM0005648|OPTIMER PHARMACEUTICALS
GM0005967|STATE OF VICTORIA
GM0006593|KNOWLES SCIENCE TEACHING FOUNDATION
GM0006634|NATIONAL BLOOD FOUNDATION
GM05158|TERUMO CARDIOVASCULAR SYSTEMS
GM05159|MCGILL UNIVERSITY
GM05160|NATL INSTITUTE FOR NANOENGINEERING CO
GM05161|PRGM FOR APPROPRIATE TECHNOLOGY IN HLTH
GM05162|WALLACE CLIN TRIALS CTR GREENWICH HOSP
GM05163|GULF POWER COMPANY
GM05164|HOWARD UNIVERSITY
GM05165|COUNTRY OF BELIZE
GM04925|HIGH PERFORMANCE TECHNOLOGIES
GM04926|ENPOINT
GM04927|ST JUDE CHILDRENS RESEARCH HOSPITAL
GM04928|UNIVERSITY OF ABERDEEN
GM04929|HARRY LLOYD CHARITABLE TRUST
GM04930|SHOWA DENKO KK
GM0006809|ENCORE RESEARCH GROUP
GM0006818|KIMRE - USA
GM04986|CALIFORNIA STATE UNIV NORTHRIDGE
GM04987|C C SMITH LLC
GM04988|GRAEF-USA
GM04989|LEONARD WOOD INSTITUTE
GM04990|MANAGED ACCESS TO CHILD HEALTH INC
GM04991|CORNERSTONE RESEARCH GROUP INC
GM03263|MIDDLE TENNESSEE STATE UNIV
GM03264|UNIV OF TAMPA
GM03265|UNIV OF GUAM
GM03266|MULTIPLE UNIV
GM03267|MULTIPLE UNIV FL CAMPUS COMPACT
GM03268|BROWER LINCOLN P
GM03269|CARGILE JANA
GM0327|OCCIDENTAL CHEMICAL CORP
GM03270|GRAHAM JAMES H
GM04867|IDAHO TECHNOLOGY
GM04618|BEDOUKIAN RESEARCH
GM04619|NSOLGEL
GM04620|OIL-DRY CORPORATION
GM04621|UNIVERSITY OF CYPRUS
GM04654|US DRY BEAN COUNCIL
GM04622|US DEPT DEF ARMED FORCES INST PATHOLOGY
GM04623|ALACHUA CNTY PUBLIC WORKS DEPT
GM04624|URETEK ICR
GM04687|EKR THERAPEUTICS
GM04698|CITY OF GRETNA
GM04688|INSTITUTES FOR BEHAVIOR RESOURCES
GM04689|CHESAPEAKE PERL
GM04690|COLLEGE BOARD
GM04678|K2M
GM05205|HEALTH RESEARCH INC
GM05206|ANNIKA FOUNDATION
GM05207|CETACEAN LOGIC FOUNDATION
GM05208|ASSOCIATION OF UNIVERSITY RADIOLOGISTS
GM05209|MEDRAD
GM05211|TEL AVIV UNIVERSITY
GM05212|COSTVISION
GM0006667|NORTH AMERICAN BAT CONSERVATION FUND
GM0006674|OSTEOGENESIS IMPERFECTA FOUNDATION
GM0006681|PEDIATRIC NEUROTRANSMITTER DISEASE ASSO
GM0006687|POLLOCK-KRASNER FOUNDATION INC.
GM0006382|AUDI
GM0006400|BREAKTHROUGH PRIZE IN LIFE SCIENCES FOU
GM0006432|CHRONIC GRANULOMATOUS DISORDER SOCIETY
GM0006434|CLAREMONT GRADUATE UNIVERSITY
GM0006441|EDITAS MEDICINE
GM0005306|AGRICULTURAL RESEARCH FOU
GM0005738|HYUNDAI HEAVY INDUSTRIES CO
GM0006782|WINTERTHUR MUSEUM & COUNTRY ESTATE
GM0006786|WORLD FOOD PRIZE
GM0006787|WORLD OF CHILDREN
GM0006789|X PRIZE FOUNDATION
GM0006791|ZOOLOGICAL SOCIETY OF LONDON
GM0006803|BIOMONDE (US) LLC
GM0006834|OBMEDICAL COMPANY
GM04992|ROCHESTER INSTITUTE OF TECHNOLOGY
GM0006478|FEDN AM SOCIETIES EXPERIMENTAL BIOLOGY
GM0006480|FEMINIST REVIEW TRUST
GM0006490|FOOD ALLERGY AND ANAPHYLAXIS NETWORK
GM0006491|FOU FOR ANGELMAN SYNDROME THERAPEUTICS
GM0006326|AMERICAN ACNE AND ROSACEA SOCIETY
GM0006329|AMERICAN ASSO OF CRITICAL-CARE NURSES
GM0006332|AMERICAN COLLEGE OF MEDICAL GENETICS FOU
GM0006337|AMERICAN HOSPITAL ASSOCIATION
GM0006341|AMERICAN LEGION CHILD WELFARE FOUNDATION
GM0006347|AMERICAN PHILOLOGICAL ASSOCIATION
GM0006348|AMERICAN RESEARCH CENTER IN EGYPT
GM0006349|AMERICAN RESEARCH INSTITUTE IN TURKEY
GM0006750|TAUB FOUNDATION
GM0006758|TIFFANY & CO. FOUNDATION
GM0006771|VILCEK FOUNDATION
GM0006778|WILDLIFE FOREVER
GM04875|NINSAR AGROSCIENCES SL
GM04876|NATL PALLIATIVE CARE RESEARCH CTR
GM04877|EMCORE CORPORATION
GM04878|TKC GLOBAL SOLUTIONS
GM04879|VITO-VLAAMSE INST VOOR TECH ONDERZOEK
GM04880|NATL FOU FOR CTRS FOR DIS CTRL & PREV
GM04881|CURE-CITIZENS UNITED FOR RES IN EPILEPSY
GM04882|UNITED SORGHUM CHECKOFF PROGRAM BOARD
GM04883|ADVANCED OXYGEN THERAPIES
GM04884|UNIVERSITY OF TAMPERE
GM04934|AMIRA PHARMACEUTICALS
GM04935|CITY OF PEEKSKILL
GM04936|CITY OF PEEKSKILL OFFICE OF CITY CLERK
GM04609|WALMART FOUNDATION
GM04610|UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO
GM04611|MUSTARD PRODUCTS AND TECHNOLOGIES
GM04612|FANCONI ANEMIA RESEARCH FUND
GM04089|UNIV OF TEXAS HOUSTON SCHOOL PUB HLTH
GM0409|SIEGE CORP
GM04460|METAGENICS
GM04461|AM COLL OF SPORTS MEDICINE FOU
GM03290|O'CONNELL STEPHEN C
GM05244|INC RES INSTITUTIONS FOR SEISMOLOGY
GM05245|SOLID WASTE AUTHORITY OF PALM BEACH CNTY
GM05246|NATL ECOLOGICAL OBSERVATORY NETWORK
GM05247|INFOSCITEX
GM05248|NEVADA CANCER INSTITUTE
GM0006837|GAMBRO UF SOLUTIONS
GM0006847|MOREHOUSE SCHOOL OF MEDICINE
GM0006849|ASSOC FOR EDUCATION IN JOURNALISM AND MA
GM0006876|ROBERT PACKARD CENTER FOR ALS RESEARCH
GM0006895|COLORADO SCHOOL OF MINES
GM0006897|CEMPRA PHARMACEUTICALS INC
GM0006924|AIR FORCE INSTITUTE OF TECHNOLOGY
GM0006170|MINISTRY OF SCIENCE ICT & FUTURE PLANNIN
GM0006249|SOLVING KIDS' CANCER
GM0006254|CORTEX PHARMACEUTICALS
GM0006833|APPALACHIAN STATE UNIVERSITY
GM0005445|SYMBIOTIX
GM0005447|LAWRENCE BERKELEY NAT LABORATORY
GM0005659|COALITION AGAINST TYPHOID
GM0006273|VAISALA
GM0006860|LOHMANN & RAUSCHER
GM0502|ASTRAZENECA ASTRA PHARM
GM0006785|WORLD COMMUNITY GRID
GM0005837|SOUTHEASTERN CONFERENCE
GM0005841|GEORGIA REGENTS UNIVERSITY
GM0006087|ACENT LABORATORIES
GM0006211|UNIV FEDERAL DO RIO GRANDE DO SUL
GM0006423|CHARLES STEWART MOTT FOUNDATION
GM03702|MAX ZELLER SOEHNE AG
GM03703|MINNESOTA CAMPUS COMPACT
GM03704|WASHINGTON SAVANNAH RIVER COMPANY
GM03705|NEUROPACE INC
GM04798|CTI CLINICAL TRIAL SERVICES
GM04799|DIGITAL ENGINEERING & IMAGING
GM04800|NAPNAP FOUNDATION
GM04801|PROFESSIONALS RESOURCE NETWORK
GM04803|NOVO NORDISK
GM0006858|REPROCELL INC
GM0006861|UNIV NEW ENGLAND-BIDDEFORD
GM0006866|AMERICAN SOCIETY FOR CLINICAL PATHOLOGY
GM0456|UNION CARBIDE CORP
GM0457|UNIROYAL INC
GM0458|UNISTRY ASSOCIATES
GM04950|OGENIX
GM03259|CARNEGIE MELLON UNIV
GM04682|APPLIED TECHNOLOGY COUNCIL
GM04758|CHDI FOUNDATION
GM04759|SOUTHERN REGION RISK MGMT EDUCATION CTR
GM04760|IVY FOUNDATION
GM05249|BIODIVERSITY RESEARCH INSTITUTE
GM05250|EMERALD ENDEAVORS
GM05251|4S3 BIOSCIENCES
GM05252|CRDF GLOBAL
GM05253|GUY HARVEY OCEAN FOU
GM05254|TIBION CORPORATION
GM0005388|ELSEVIER INC
GM0005592|COMMUNITY HLTH CENTERS ALLIANCE
GM0005839|DEPT PUB HLTH MATERNAL & CHILD HLTH SERV
GM0503|ASTRAZENECA ZENECA PHARM
GM0504|BERGER-BOYER & ASSOCIATES INC
GM0505|BRITISH BIOTECH INC
GM03428|COMBINATORX
GM03429|KIRCHGESSNER FOU KARL
GM0343|PFIZER INC AG POSTDOC FELLOW
GM03430|CYPRESS BIOSCIENCE INC
GM03431|IPL INC
GM03432|THE ALLEN FOU
GM0006199|SIMETRI
GM0006218|DR. JEFFREY THOMAS STROKE SHIELD FOU
GM0006241|MERIT MEDICAL SYSTEMS
GM0006263|EARLY LEARNING COALITION OF DUVAL CNTY
GM03437|YAZAKI ENERGY SYSTEMS
GM03438|PHILIPS ADV ALGORITHM RES CTR
GM0006910|BLUEBIRD BIO INC.
GM0006949|TRANSPARENT SKY LLC
GM0005402|ECLIPSE ENERGY SYSTEMS
GM0005713|VITABAR
GM0006005|AMERICAN SOCIETY FOR BLOOD & MARROW TRAN
GM0006282|WELLSPRING CLINICAL LAB
GM0006508|GERALD R. FORD PRESIDENTIAL FOUNDATION
GM0006512|GLAUCOMA RESEARCH FOUNDATION
GM0006514|GLOBAL GATEWAY FOUNDATION
GM0006516|GLOBAL POLIO ERADICATION INITIATIVE
GM0006524|HAROLD AND LEILA MATHERS CHARITABLE FOU
GM0006525|HARRY FRANK GUGGENHEIM FOUNDATION
GM0006531|HILDA AND PRESTON DAVIS FOUNDATION
GM0006532|HISTIOCYTOSIS ASSOCIATION OF AMERICA
GM0006544|INNOCENTIVE
GM0006181|INFACARE PHARMACEUTICAL
GM0006197|BAPTIST FOUNDATION
GM04761|EARTH UNIVERSITY FOUNDATION
GM04762|BAT CONSERVATION INTERNATIONAL
GM04763|ILSI NORTH AMERICA
GM04764|MISSISSIPPI FOOD NETWORK
GM04765|RTI INTERNATIONAL
GM04766|PLEXTRONICS
GM04767|FIOTEC-FUND DESENV CIENT TECN EM SAUDE
GM04768|TAKEDA PHARMACEUTICAL COMPANY LIMITED
GM04769|BOWLING GREEN STATE UNIVERSITY
GM05106|INFORMATION SYSTEMS LABORATORIES
GM05107|MAINSTREAM ENGINEERING
GM05108|LIFE SCIENCES RESEARCH FOUNDATION
GM03271|KIRK CHARLES M
GM04868|TEMPLETON FOU JOHN
GM04869|SAVANNAH RIVER NUCLEAR SOLUTIONS
GM04870|MEDIVATION
GM04871|SOCIETY OF THORACIC SURGEONS
GM04872|THE FOUNDRY
GM0005856|MERCK ANIMAL HEALTH
GM0005954|CTRS FOR MEDICARE & MEDICAID SERVICES
GM0006054|FOX CHASE CHEMICAL DIVERSITY CENTER
GM0006120|UNIVERSITY OF SHEFFIELD
GM0006131|OLDCASTLE PRECAST
GM0006551|INTERACTIVITY FOUNDATION
GM0006561|INTL COUNCIL ON AMINO ACID SCIENCE
GM0006562|INTL FOU FOR RESEARCH IN PARAPLEGIA
GM0006567|INTL UNION AGAINST TUBERCULOSIS LUNG DIS
GM0006569|ISLAMIC MEDICAL ASSO OF NORTH AMERICA
GM0006864|DISNEY WORLDWIDE CONSERVATION FUND
GM0006954|FL DEPT OF HTLH ED ETHEL MOORE ALZHEIMER
GM0005497|CYTOPHERX
GM0005524|PLX PHARMA
GM0006819|WEST MARINE PRODUCTS INC.
GM0006933|FEI
GM0489|LOCKHEED MARTIN SANDERS INC
GM03439|INSTITUT JULET BORDET-CENTRE
GM0344|PFIZER INC PHARMACEUTICALS
GM0005308|BALL STATE UNIVERSITY
GM0005340|GUILD ASSOCIATES
GM0005349|GIDEL
GM0005374|SANDVIK GROUP
GM0005632|INTL FLAVORS & FRAGRANCES
GM0005695|ORANGE COUNTY ENVIRONMENT PROTECTION DIV
GM0006056|SE COASTAL WIND COALITION
GM0006247|ABBOTLY TECHNOLOGIES
GM0006295|GALATEA CORPORATION
GM0006312|ALS THERAPY ALLIANCE
GM0006352|AMERICAN SOC FOR ENGINEERING EDUCATION
GM0006552|INTERNAL REVENUE SERVICE
GM0005819|ZOETIS
GM0006177|MUSTARD 21 CANADA
GM0006250|TY LOUIS CAMPBELL FOU
GM0006257|CHILDREN'S NATL MEDICAL CENTER
GM0006869|UNIVERSIDAD AUTONOMA DE YUCATAN
GM0006092|N2 GENETICS
GM0006323|AM SOC PHARM EXPERIMENTAL THERAPEUTICS
GM0006333|AMERICAN EPILEPSY SOCIETY
GM0006334|AMERICAN FOU FOR SUICIDE PREVENTION
GM0006338|AMERICAN INSTITUTE OF INDIAN STUDIES
GM0006343|AMERICAN MUSIC THERAPY ASSOCIATION
GM0006344|AMERICAN ORTHOPAEDIC FOOT & ANKLE SOC
GM0006387|BENIGN ESSENTIAL BLEPHAROSPASM RES FOU
GM0006392|BLAKEMORE FOUNDATION
GM0006409|CAMPBELL FOUNDATION
GM0005429|BUCKNELL UNIVERSITY
GM0005463|APTALIS PHARMACEUTICALS
GM0005609|AMER PHYSICAL THERAPY ASSOC
GM0006264|RHEGAL CONSULTING
GM0006751|TECH MUSEUM OF INNOVATION
GM0006768|USA FUNDS
GM04873|SAVARA PHARMACEUTICALS
GM04459|AMERICAN HEMEROCALLIS SOCIETY
GM04885|AMERICAN BURN ASSN
GM04886|MOVEMENT DISORDER SOCIETY
GM05221|AMERICAN ASTHMA FOU
GM04603|NATL HISTORICAL PUBLICATIONS RECORD COM
GM04604|UNIV OF TORONTO
GM049|ASTRA PHARMACEUTICAL PRODUCTS
GM0490|AT&T FOU
GM0491|ALDRICH CHEMICAL COMPANY
GM0492|ALLERGAN INC
GM0493|ALLIANCE PHARMACEUTICAL CORP
GM0494|ADVANCED THERAPIES INC
GM0495|NYCOMED R&D INC
GM0496|ALPHA BETA TECHNOLOGY
GM0497|AMER MEDICAL SYSTEMS INC
GM0498|ANTHRA PHARMACEUTICALS INC
GM0499|ARGUS PHARMACEUTICALS
GM05|ABBOTT LABORATORIES
GM050|AT&T
GM03794|FDN FOR APPLIED MOLECULAR EVOLUTION
GM0006036|ADVENTIST HEALTH SYTEM SUNBELT
GM0006145|NATL EDUCATION ASSO FOU
GM0006176|VANDERBILT UNIV MEDICAL CENTER
GM0006926|NORTH CAROLINA WILDLIFE RESOURCES COMM
GM0006262|HOMEFREE USA
GM0006821|GREEN TECHNOLOGIES LLC
GM0006859|IMMURON
GM0005311|AMER SOC OF HUMAN GENETICS
GM04993|PAN AMERICAN R&D
GM04994|JAPAN MINISTRY OF ECONOMY TRADE & INDUST
GM04995|JAPAN PATENT OFFICE
GM04797|THOME MEMORIAL FOU EDWARD N & DELLA L
GM05057|SAUDI ARABIAN CULTURAL MISSION
GM04091|ARTISAN PHARMA
GM04092|HERMAN FRASCH FOU
GM04093|ARTHREX
GM04094|BLUE MOON FUND
GM04095|ADVOCATES FOR HUMAN POTENTIAL
GM04096|FEDEX CORP
GM0006550|INTELLIGENT TRANSPORTATION SOCIETY OF AM
GM0006573|JACOBS FOUNDATION
GM0006576|JAPAN SOCIETY FOR THE PROMOTION OF SCI
GM0006879|LEXISNEXIS RISK DATA MANAGEMENT
GM0005316|MOSKOWITZ FOU IRVING I
GM0005426|SOC OF ADOLESCENT HEALTH & MEDICINE
GM0005507|NEIGHBORWORKS AMERICA
GM0005512|HANYANG UNIVERSITY
GM0005537|DIFFERENTIAL DIAGNOSTICS
GM0005704|QINETIQ NORTH AMERICA
GM0005711|LABORATOIRE NATIONAL DE SANTE PUBLIQUE
GM0005712|BP BIOFUELS NORTH AMERICA
GM0006424|CHILD HEALTH FOUNDATION
GM0006439|CONRAD N. HILTON FOUNDATION
GM0006440|COOPERVISION
GM0006462|DURHAM UNIVERSITY
GM0006891|SOC OF TEACHERS OF FAMILY MEDICINE FOU
GM0006902|SOCIETY OF SYSTEMATIC BIOLOGISTS
GM04605|NATL ENDOWMENT FOR FINANCIAL EDUCATION
GM04606|NONINVASIVE MEDICAL TECHNOLOGIES
GM04607|ZELOS THERAPEUTICS
GM05226|MYOTONIC DYSTROPHY FOU
GM05227|CEREBRAL PALSY INTL RESEARCH FOU
GM05228|POINT OF CARE CTR FOR EMERG NEURO TECH
GM05229|MTM LABORATORIES
GM05230|DENTSPLY IMPLANTS MANUFACTURING GMBH
GM05231|AGFIRST FARM CREDIT BANK
GM05232|ALLIANCE FOR SUSTAINABLE ENERGY
GM05233|NATL RENEWABLE ENERGY LABORATORY
