harvested_by|sponsorid|name|funder|date_harvested|uri|remove
VIVO Pump 0.8.0|GM02924|University of Siegen|1|2015-10-15|http://vivo.ufl.edu/individual/n173999|
VIVO Pump 0.8.0|GM02925|Universidad Catolica Andres Be|1|2015-10-15|http://vivo.ufl.edu/individual/n9191754516|
VIVO Pump 0.8.0|GM02926|Multiple Foreign Sponsors|1|2015-10-15||
VIVO Pump 0.8.0|GM02927|Water Management Districts|1|2015-10-15|http://vivo.ufl.edu/individual/n1210443880|
VIVO Pump 0.8.0|GM03354|Homeland Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n8487894661|
VIVO Pump 0.8.0|GM03355|Foundation for Preserving Florida's Future|1|2015-10-15|http://vivo.ufl.edu/individual/n1589414318|
VIVO Pump 0.8.0|GM0603|Technology Plan & Management Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n4506656948|
VIVO Pump 0.8.0|GM0604|Advanced Biologics|1|2015-10-15|http://vivo.ufl.edu/individual/n6754263662|
VIVO Pump 0.8.0|GM03009|Florida Dept of Health Alachua Cnty Health Dept|1|2015-10-15|http://vivo.ufl.edu/individual/n2222193662|
VIVO Pump 0.8.0|GM02776|Nugro Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n4113854159|
VIVO Pump 0.8.0|GM02777|Ppl Therapeutics|1|2015-10-15|http://vivo.ufl.edu/individual/n4970702244|
VIVO Pump 0.8.0|GM02778|Hautes Etudes Commerciales|1|2015-10-15|http://vivo.ufl.edu/individual/n2465392659|
VIVO Pump 0.8.0|GM02779|Beaufour Ipsen Group|1|2015-10-15|http://vivo.ufl.edu/individual/n956147776|
VIVO Pump 0.8.0|GM0278|Lykes Brothers Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n4877146745|
VIVO Pump 0.8.0|GM02780|Beaufour Ipsen Pharm|1|2015-10-15|http://vivo.ufl.edu/individual/n39793928|
VIVO Pump 0.8.0|GM02781|Hettema|1|2015-10-15|http://vivo.ufl.edu/individual/n7378032550|
VIVO Pump 0.8.0|GM02782|Taiwan Semiconductor Manufact|1|2015-10-15|http://vivo.ufl.edu/individual/n8467916831|
VIVO Pump 0.8.0|GM02783|Aventis|1|2015-10-15|http://vivo.ufl.edu/individual/n1967592353|
VIVO Pump 0.8.0|GM02784|Aventis Behring|1|2015-10-15|http://vivo.ufl.edu/individual/n1967592353|
VIVO Pump 0.8.0|GM03116|State University of New York Albany|1|2015-10-15|http://vivo.ufl.edu/individual/n9582071776|
VIVO Pump 0.8.0|GM03117|Syracuse University|1|2015-10-15|http://vivo.ufl.edu/individual/n19494|
VIVO Pump 0.8.0|GM03118|Temple University|1|2015-10-15|http://vivo.ufl.edu/individual/n121191|
VIVO Pump 0.8.0|GM09|Advanced Cardiovascular System|1|2015-10-15|http://vivo.ufl.edu/individual/n8482893810|
VIVO Pump 0.8.0|GM090|Bonnie Heath Farm|1|2015-10-15|http://vivo.ufl.edu/individual/n7297035188|
VIVO Pump 0.8.0|GM04136|Airerx Healthcare|1|2015-10-15|http://vivo.ufl.edu/individual/n8825552899|
VIVO Pump 0.8.0|GM04368|Riegl USA|1|2015-10-15|http://vivo.ufl.edu/individual/n1210431256|
VIVO Pump 0.8.0|GM04137|Crop Inspection Service|1|2015-10-15|http://vivo.ufl.edu/individual/n535556688|
VIVO Pump 0.8.0|GM04138|Sestar Technologies|1|2015-10-15|http://vivo.ufl.edu/individual/n2063369007|
VIVO Pump 0.8.0|GM04139|Agri-Starts|1|2015-10-15|http://vivo.ufl.edu/individual/n1791030026|
VIVO Pump 0.8.0|GM0355|Physical Health Devices Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n1170462885|
VIVO Pump 0.8.0|GM03550|North Central Soybean Research Program|1|2015-10-15|http://vivo.ufl.edu/individual/n1374900018|
VIVO Pump 0.8.0|GM03551|W.E. Upjohn Institute for Emp Research|1|2015-10-15|http://vivo.ufl.edu/individual/n1989974586|
VIVO Pump 0.8.0|GM03552|Bike Florida|1|2015-10-15|http://vivo.ufl.edu/individual/n1445683916|
VIVO Pump 0.8.0|GM03553|Bitwave Semiconductor Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n852930245|
VIVO Pump 0.8.0|GM03554|Cryocor|1|2015-10-15|http://vivo.ufl.edu/individual/n98667180|
VIVO Pump 0.8.0|GM03555|J.M. Kaplan Fund|1|2015-10-15|http://vivo.ufl.edu/individual/n5520793521|
VIVO Pump 0.8.0|GM03556|N American Society for Psy of Sport and Phys Act|1|2015-10-15|http://vivo.ufl.edu/individual/n1293191676|
VIVO Pump 0.8.0|GM03557|Crohn's & Colitis Foundation of America|1|2015-10-15|http://vivo.ufl.edu/individual/n1062151348|
VIVO Pump 0.8.0|GM03928|Rfe Pharma|1|2015-10-15|http://vivo.ufl.edu/individual/n851019578|
VIVO Pump 0.8.0|GM03929|Healthy Start of North Central Florida|1|2015-10-15|http://vivo.ufl.edu/individual/n1560455253|
VIVO Pump 0.8.0|GM0786|Maxia Pharmaceuticals|1|2015-10-15|http://vivo.ufl.edu/individual/n3202760092|
VIVO Pump 0.8.0|GM0787|Veridian Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n9413758155|
VIVO Pump 0.8.0|GM0788|Siemens US|1|2015-10-15|http://vivo.ufl.edu/individual/n1638394987|
VIVO Pump 0.8.0|GM0789|Siemens USA Corporate Research Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n3466139479|
VIVO Pump 0.8.0|GM079|Bionebraska|1|2015-10-15|http://vivo.ufl.edu/individual/n9947800835|
VIVO Pump 0.8.0|GM0790|Siemens US Westinghouse Power Company|1|2015-10-15|http://vivo.ufl.edu/individual/n663456672|
VIVO Pump 0.8.0|GM04|A L Laboratories|1|2015-10-15|http://vivo.ufl.edu/individual/n1163459187|
VIVO Pump 0.8.0|GM040|Amoco Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n3303598081|
VIVO Pump 0.8.0|GM0400|Searle & Company G D|1|2015-10-15|http://vivo.ufl.edu/individual/n8330883641|
VIVO Pump 0.8.0|GM04000|Naics Association|1|2015-10-15|http://vivo.ufl.edu/individual/n5114189895|
VIVO Pump 0.8.0|GM04001|Eli & Edythe L Broad Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n152591947|
VIVO Pump 0.8.0|GM04002|Broad Medical Research Program|1|2015-10-15|http://vivo.ufl.edu/individual/n2716666366|
VIVO Pump 0.8.0|GM02928|Florida Dept of Banking & Finance|1|2015-10-15|http://vivo.ufl.edu/individual/n1877288724|
VIVO Pump 0.8.0|GM02929|Florida Dept of Ag and Consumer Service|1|2015-10-15|http://vivo.ufl.edu/individual/n64699|
VIVO Pump 0.8.0|GM03163|University of Maryland|1|2015-10-15|http://vivo.ufl.edu/individual/n93906|
VIVO Pump 0.8.0|GM03164|University of Massachusetts|1|2015-10-15|http://vivo.ufl.edu/individual/n19639|
VIVO Pump 0.8.0|GM03165|University of Miami|1|2015-10-15|http://vivo.ufl.edu/individual/n30714|
VIVO Pump 0.8.0|GM03166|University of Michigan|1|2015-10-15|http://vivo.ufl.edu/individual/n37875|
VIVO Pump 0.8.0|GM03167|University of Minnesota|1|2015-10-15|http://vivo.ufl.edu/individual/n42557|
VIVO Pump 0.8.0|GM03168|University of Missouri|1|2015-10-15|http://vivo.ufl.edu/individual/n52632|
VIVO Pump 0.8.0|GM03169|University of Montana|1|2015-10-15|http://vivo.ufl.edu/individual/n428701|
VIVO Pump 0.8.0|GM0317|Nidek Technologies|1|2015-10-15|http://vivo.ufl.edu/individual/n8596123217|
VIVO Pump 0.8.0|GM03170|University of Nebraska|1|2015-10-15|http://vivo.ufl.edu/individual/n29701|
VIVO Pump 0.8.0|GM03171|University of New Hampshire|1|2015-10-15|http://vivo.ufl.edu/individual/n362753|
VIVO Pump 0.8.0|GM03172|University of New Mexico|1|2015-10-15|http://vivo.ufl.edu/individual/n33646|
VIVO Pump 0.8.0|GM03173|University of New Orleans|1|2015-10-15|http://vivo.ufl.edu/individual/n84993|
VIVO Pump 0.8.0|GM03174|University of North Carolina|1|2015-10-15|http://vivo.ufl.edu/individual/n20027|
VIVO Pump 0.8.0|GM03175|University of North Carolina Charlotte|1|2015-10-15|http://vivo.ufl.edu/individual/n1714808446|
VIVO Pump 0.8.0|GM03176|University of Notre Dame|1|2015-10-15|http://vivo.ufl.edu/individual/n93914|
VIVO Pump 0.8.0|GM03177|University of Notre Dame Gem Program|1|2015-10-15|http://vivo.ufl.edu/individual/n2049076247|
VIVO Pump 0.8.0|GM03119|Texas A&M University|1|2015-10-15|http://vivo.ufl.edu/individual/n100662|
VIVO Pump 0.8.0|GM0312|Native Plant Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n8769085441|
VIVO Pump 0.8.0|GM03120|Texas A&M University Engineering Exp Sta|1|2015-10-15|http://vivo.ufl.edu/individual/n1152531171|
VIVO Pump 0.8.0|GM03121|Texas A&M University Ag Exp Station|1|2015-10-15|http://vivo.ufl.edu/individual/n242286772|
VIVO Pump 0.8.0|GM03122|Tulane University|1|2015-10-15|http://vivo.ufl.edu/individual/n3438278523|
VIVO Pump 0.8.0|GM03649|French J D Alzheimer's Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n4097156|
VIVO Pump 0.8.0|GM0365|Abb Ceag Power Supplies Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n6759562284|
VIVO Pump 0.8.0|GM03515|Composite Technology Development Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n647082064|
VIVO Pump 0.8.0|GM03516|Ge Healthcare|1|2015-10-15|http://vivo.ufl.edu/individual/n728079934|
VIVO Pump 0.8.0|GM03517|Buckeye Technologies|1|2015-10-15|http://vivo.ufl.edu/individual/n2088437716|
VIVO Pump 0.8.0|GM03518|Florida Energy Office|1|2015-10-15|http://vivo.ufl.edu/individual/n1544119786|
VIVO Pump 0.8.0|GM03519|Glenveigh Research|1|2015-10-15|http://vivo.ufl.edu/individual/n830085303|
VIVO Pump 0.8.0|GM0352|Pharmos Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n6716744746|
VIVO Pump 0.8.0|GM03655|Xanthus Life Sciences Inc.|1|2015-10-15|http://vivo.ufl.edu/individual/n2095858411|
VIVO Pump 0.8.0|GM03656|Space Florida|1|2015-10-15|http://vivo.ufl.edu/individual/n1566099544|
VIVO Pump 0.8.0|GM03657|Housing Partnership of NE Florida|1|2015-10-15|http://vivo.ufl.edu/individual/n1347917951|
VIVO Pump 0.8.0|GM03658|American Association for Cancer Research|1|2015-10-15|http://vivo.ufl.edu/individual/n2065905509|
VIVO Pump 0.8.0|GM0393|Schering Plough Corporation Integ Therapeutics|1|2015-10-15|http://vivo.ufl.edu/individual/n58534595|
VIVO Pump 0.8.0|GM03930|Altana Pharma|1|2015-10-15|http://vivo.ufl.edu/individual/n1131533693|
VIVO Pump 0.8.0|GM03931|Medical Diagnostic Laboratories|1|2015-10-15|http://vivo.ufl.edu/individual/n921154555|
VIVO Pump 0.8.0|GM03932|Prostate Cancer Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n4167270902|
VIVO Pump 0.8.0|GM03933|H J Foundation Advancement of Military Med|1|2015-10-15|http://vivo.ufl.edu/individual/n177884080|
VIVO Pump 0.8.0|GM03934|Farnam Companies|1|2015-10-15|http://vivo.ufl.edu/individual/n1266267727|
VIVO Pump 0.8.0|GM03935|Parker B Francis Fellowship Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n333750904|
VIVO Pump 0.8.0|GM03936|Senesco Technologies|1|2015-10-15|http://vivo.ufl.edu/individual/n1966462304|
VIVO Pump 0.8.0|GM03921|Const of University for the Advanced of Hydro Sci|1|2015-10-15|http://vivo.ufl.edu/individual/n1061006693|
VIVO Pump 0.8.0|GM03922|University of Texas Medical Branch|1|2015-10-15|http://vivo.ufl.edu/individual/n42282|
VIVO Pump 0.8.0|GM03923|Idaho Weed Awareness Campaign|1|2015-10-15|http://vivo.ufl.edu/individual/n258344578|
VIVO Pump 0.8.0|GM03924|Merz Pharmaceuticals Gmbh|1|2015-10-15|http://vivo.ufl.edu/individual/n1952847210|
VIVO Pump 0.8.0|GM03925|Donald Danforth Plant Science Center|1|2015-10-15|http://vivo.ufl.edu/individual/n1231842113|
VIVO Pump 0.8.0|GM03926|Thoracic Surgery Foundation for Research|1|2015-10-15|http://vivo.ufl.edu/individual/n159295361|
VIVO Pump 0.8.0|GM03927|Elekta|1|2015-10-15|http://vivo.ufl.edu/individual/n1810441494|
VIVO Pump 0.8.0|GM044|Apollo Biopharmaceutics Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n8333830665|
VIVO Pump 0.8.0|GM0440|Texas Instruments Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n1727318469|
VIVO Pump 0.8.0|GM04003|Reinhold|1|2015-10-15|http://vivo.ufl.edu/individual/n956968650|
VIVO Pump 0.8.0|GM04004|Bioline Rx|1|2015-10-15|http://vivo.ufl.edu/individual/n1445525824|
VIVO Pump 0.8.0|GM03535|Buckeye Technologies Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n2088437716|
VIVO Pump 0.8.0|GM03536|Fed Public Defenders Ofc-Tampa|1|2015-10-15|http://vivo.ufl.edu/individual/n1195719884|
VIVO Pump 0.8.0|GM03537|Ohio Dept of Transportation|1|2015-10-15|http://vivo.ufl.edu/individual/n4987048924|
VIVO Pump 0.8.0|GM03538|State of Ohio|1|2015-10-15|http://vivo.ufl.edu/individual/n4030492935|
VIVO Pump 0.8.0|GM03539|Duramed Research Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n1507126514|
VIVO Pump 0.8.0|GM0354|Phillips Petroleum Company|1|2015-10-15|http://vivo.ufl.edu/individual/n9039207122|
VIVO Pump 0.8.0|GM03540|St Joseph Mercy Oakland|1|2015-10-15|http://vivo.ufl.edu/individual/n2248994934|
VIVO Pump 0.8.0|GM03541|The Brain Trust|1|2015-10-15|http://vivo.ufl.edu/individual/n677033382|
VIVO Pump 0.8.0|GM03542|Childrens Heart Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n1226197510|
VIVO Pump 0.8.0|GM03543|The Rosalynn Carter Institute for Caregiving|1|2015-10-15|http://vivo.ufl.edu/individual/n403156649|
VIVO Pump 0.8.0|GM03544|Cepheid|1|2015-10-15|http://vivo.ufl.edu/individual/n618654930|
VIVO Pump 0.8.0|GM03178|University of Oklahoma|1|2015-10-15|http://vivo.ufl.edu/individual/n81147|
VIVO Pump 0.8.0|GM03179|University of Pennsylvania|1|2015-10-15|http://vivo.ufl.edu/individual/n59256|
VIVO Pump 0.8.0|GM0318|Nor-American Chemical Company|1|2015-10-15|http://vivo.ufl.edu/individual/n678607570|
VIVO Pump 0.8.0|GM03180|University of Pittsburgh|1|2015-10-15|http://vivo.ufl.edu/individual/n36932|
VIVO Pump 0.8.0|GM03181|University of Puerto Rico|1|2015-10-15|http://vivo.ufl.edu/individual/n52428|
VIVO Pump 0.8.0|GM03182|University of Rhode Island|1|2015-10-15|http://vivo.ufl.edu/individual/n6678614666|
VIVO Pump 0.8.0|GM03183|University of Rochester|1|2015-10-15|http://vivo.ufl.edu/individual/n44758|
VIVO Pump 0.8.0|GM03184|University of Southern Mississippi|1|2015-10-15|http://vivo.ufl.edu/individual/n87835|
VIVO Pump 0.8.0|GM03185|University of South Carolina|1|2015-10-15|http://vivo.ufl.edu/individual/n30704|
VIVO Pump 0.8.0|GM03186|University of Southern California|1|2015-10-15|http://vivo.ufl.edu/individual/n5521|
VIVO Pump 0.8.0|GM03187|University of Tennessee|1|2015-10-15|http://vivo.ufl.edu/individual/n258259|
VIVO Pump 0.8.0|GM03188|University of Tennessee SE Transportation Center|1|2015-10-15|http://vivo.ufl.edu/individual/n341456200|
VIVO Pump 0.8.0|GM03189|University of Texas|1|2015-10-15|http://vivo.ufl.edu/individual/n221418|
VIVO Pump 0.8.0|GM03129|University of California|1|2015-10-15|http://vivo.ufl.edu/individual/n40449|
VIVO Pump 0.8.0|GM0313|Natural Energy|1|2015-10-15|http://vivo.ufl.edu/individual/n3753369447|
VIVO Pump 0.8.0|GM02970|Florida Dept of Transportation Safety Office|1|2015-10-15|http://vivo.ufl.edu/individual/n112464875|
VIVO Pump 0.8.0|GM02971|Florida Dept of Transportation Research Center|1|2015-10-15|http://vivo.ufl.edu/individual/n576139781|
VIVO Pump 0.8.0|GM02972|Florida Dept of Corrections|1|2015-10-15|http://vivo.ufl.edu/individual/n156561893|
VIVO Pump 0.8.0|GM03659|Straumann Manufacturing Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n452927051|
VIVO Pump 0.8.0|GM0366|Rand Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n1501246270|
VIVO Pump 0.8.0|GM03660|Bioneuronics Corp.|1|2015-10-15|http://vivo.ufl.edu/individual/n1186492747|
VIVO Pump 0.8.0|GM03661|Engineering & Hydrosystems Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n6817313384|
VIVO Pump 0.8.0|GM03662|Astellas Pharma US Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n1755440634|
VIVO Pump 0.8.0|GM03957|Inter-American Development Bank|1|2015-10-15|http://vivo.ufl.edu/individual/n53977441|
VIVO Pump 0.8.0|GM03529|Cisco Systems|1|2015-10-15|http://vivo.ufl.edu/individual/n9020662398|
VIVO Pump 0.8.0|GM03160|University of Kentucky Sou Reg IPM|1|2015-10-15|http://vivo.ufl.edu/individual/n3144922035|
VIVO Pump 0.8.0|GM03161|University of Louisville|1|2015-10-15|http://vivo.ufl.edu/individual/n49818|
VIVO Pump 0.8.0|GM03162|University of Maine|1|2015-10-15|http://vivo.ufl.edu/individual/n65708|
VIVO Pump 0.8.0|GM04193|Bay Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n1762902875|
VIVO Pump 0.8.0|GM04194|Cardiomems Inc.|1|2015-10-15|http://vivo.ufl.edu/individual/n110061068|
VIVO Pump 0.8.0|GM061|Baxter Healthcare Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n1052762269|
VIVO Pump 0.8.0|GM0610|Eic Laboratories Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n612589302|
VIVO Pump 0.8.0|GM0611|Green-Releaf Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n6210182449|
VIVO Pump 0.8.0|GM0612|Niiip Consortium|1|2015-10-15|http://vivo.ufl.edu/individual/n6363231181|
VIVO Pump 0.8.0|GM0441|Theradex|1|2015-10-15|http://vivo.ufl.edu/individual/n5367199393|
VIVO Pump 0.8.0|GM0442|Theratech Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n8861367375|
VIVO Pump 0.8.0|GM03697|Critical Ecosystem Partnership Fund|1|2015-10-15|http://vivo.ufl.edu/individual/n1370620857|
VIVO Pump 0.8.0|GM03698|United Nations University Centre|1|2015-10-15|http://vivo.ufl.edu/individual/n1622308730|
VIVO Pump 0.8.0|GM03699|Information and Communications University|1|2015-10-15|http://vivo.ufl.edu/individual/n645269462|
VIVO Pump 0.8.0|GM037|American Research Corporation of Virginia|1|2015-10-15|http://vivo.ufl.edu/individual/n7806494232|
VIVO Pump 0.8.0|GM0370|Regent Hospital Products|1|2015-10-15|http://vivo.ufl.edu/individual/n6835696199|
VIVO Pump 0.8.0|GM03997|Celladon Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n99668772|
VIVO Pump 0.8.0|GM03998|Lifeline Technologies|1|2015-10-15|http://vivo.ufl.edu/individual/n2074229471|
VIVO Pump 0.8.0|GM03999|Prolacta Bioscience|1|2015-10-15|http://vivo.ufl.edu/individual/n2080693356|
VIVO Pump 0.8.0|GM03691|Syracuse Research|1|2015-10-15|http://vivo.ufl.edu/individual/n999539399|
VIVO Pump 0.8.0|GM03692|Florida Institute for Family Involvement|1|2015-10-15|http://vivo.ufl.edu/individual/n1366599956|
VIVO Pump 0.8.0|GM03693|Innovative Systems & Technologies|1|2015-10-15|http://vivo.ufl.edu/individual/n1640780411|
VIVO Pump 0.8.0|GM0389|Sandoz Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n4413391631|
VIVO Pump 0.8.0|GM03890|Gajanan International Technologies|1|2015-10-15|http://vivo.ufl.edu/individual/n1517676168|
VIVO Pump 0.8.0|GM03891|The Bay and Paul Foundations|1|2015-10-15|http://vivo.ufl.edu/individual/n1073503334|
VIVO Pump 0.8.0|GM03892|Non-Invasive Compart Syndrome Evaluator|1|2015-10-15|http://vivo.ufl.edu/individual/n166956177|
VIVO Pump 0.8.0|GM04527|Anyar|1|2015-10-15|http://vivo.ufl.edu/individual/n1256173571|
VIVO Pump 0.8.0|GM0384|Ronco Consulting Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n7136993235|
VIVO Pump 0.8.0|GM03840|UF Research Foundation Strategic Initiative|1|2015-10-15||
VIVO Pump 0.8.0|GM03841|UF Div of Sponsored Research Matching Funds|1|2015-10-15||
VIVO Pump 0.8.0|GM03842|UF Div of Sponsored Research Strategic Plan|1|2015-10-15||
VIVO Pump 0.8.0|GM0853|Etex Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n9112963986|
VIVO Pump 0.8.0|GM04148|Community Based Care of Seminole|1|2015-10-15|http://vivo.ufl.edu/individual/n956155794|
VIVO Pump 0.8.0|GM04249|Partner University Fund|1|2015-10-15|http://vivo.ufl.edu/individual/n208047716|
VIVO Pump 0.8.0|GM0425|Suneast Solar Products|1|2015-10-15|http://vivo.ufl.edu/individual/n2820686718|
VIVO Pump 0.8.0|GM04250|Overseas Development Institute|1|2015-10-15|http://vivo.ufl.edu/individual/n359545868|
VIVO Pump 0.8.0|GM04251|National Math and Science Initiative|1|2015-10-15|http://vivo.ufl.edu/individual/n430091566|
VIVO Pump 0.8.0|GM02973|Florida Dept of Citrus|1|2015-10-15|http://vivo.ufl.edu/individual/n120989|
VIVO Pump 0.8.0|GM02974|Florida Dept of Citrus Florida Citrus Commission|1|2015-10-15|http://vivo.ufl.edu/individual/n116007447|
VIVO Pump 0.8.0|GM02975|Florida Fish & Wildlife Consrv Commission|1|2015-10-15|http://vivo.ufl.edu/individual/n178325|
VIVO Pump 0.8.0|GM02976|Florida Fish and Wildlife Com Env Education|1|2015-10-15|http://vivo.ufl.edu/individual/n1284664037|
VIVO Pump 0.8.0|GM02966|Florida Dept of State Historical Resources|1|2015-10-15|http://vivo.ufl.edu/individual/n2064879193|
VIVO Pump 0.8.0|GM02967|Florida Dept of State Div of Libry Information Serv|1|2015-10-15|http://vivo.ufl.edu/individual/n1040042343|
VIVO Pump 0.8.0|GM02968|Florida Dept of Transportation|1|2015-10-15|http://vivo.ufl.edu/individual/n152483|
VIVO Pump 0.8.0|GM02969|Florida Dept of Transportation Mat Office|1|2015-10-15|http://vivo.ufl.edu/individual/n1873544529|
VIVO Pump 0.8.0|GM0297|Mfm Industries Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n5893555021|
VIVO Pump 0.8.0|GM02900|International Continentl Sci Drill Programmer|1|2015-10-15|http://vivo.ufl.edu/individual/n9357441366|
VIVO Pump 0.8.0|GM02901|Ecuadorian Passion Fruit Proc|1|2015-10-15|http://vivo.ufl.edu/individual/n3410917999|
VIVO Pump 0.8.0|GM02902|Foundation for Research Science and Technician|1|2015-10-15|http://vivo.ufl.edu/individual/n8967360281|
VIVO Pump 0.8.0|GM02903|Ottawa Hosp Research Institute|1|2015-10-15|http://vivo.ufl.edu/individual/n1031135537|
VIVO Pump 0.8.0|GM02904|Institute of International Education Brazil|1|2015-10-15|http://vivo.ufl.edu/individual/n1040085342|
VIVO Pump 0.8.0|GM02905|Middle East Desalination Research C|1|2015-10-15|http://vivo.ufl.edu/individual/n1981378235|
VIVO Pump 0.8.0|GM02906|Agmardt|1|2015-10-15|http://vivo.ufl.edu/individual/n680255613|
VIVO Pump 0.8.0|GM02907|International Foundation for Science|1|2015-10-15|http://vivo.ufl.edu/individual/n7901509530|
VIVO Pump 0.8.0|GM0613|Meadox Boston Scientific Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n4525575054|
VIVO Pump 0.8.0|GM0614|Ibah Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n2419189430|
VIVO Pump 0.8.0|GM0615|Novartis Pharmaceuticals Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n849637583|
VIVO Pump 0.8.0|GM0616|Florida Wire and Cable Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n2446466121|
VIVO Pump 0.8.0|GM0617|Gowan|1|2015-10-15|http://vivo.ufl.edu/individual/n6301336839|
VIVO Pump 0.8.0|GM0618|Canji Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n4477028969|
